index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_br0	state_br1	state_br2	speed_br0	speed_br1	speed_br2	actuation_br0	actuation_br1	actuation_br2	objective	
533	709.851538	0.355217	True	1.6774114746212843	2.055866495969267	0.3041133073567053	0.42467159256735876	0.07926436833655393	0.1974626061166694	[-0.13025920565574567, -0.002770513925822098, 2.5845004577783603, -0.0016274328004036653, 0.0009240766215941797, 4.2859967502355e-05]	[1.4899930957093606, 0.05240386599030284, 0.5119513973811471, 0.002607891635604258, -0.006244337959356227, 0.0071311026299363265]	[3.0554292159996055, 0.0007497599319003284, -1.369984396337762, 0.012795939940795089, 0.010185576324591897, -0.4520711995617575]	[-0.7189373733972277, 0.015871217260681827, 0.41166036470860384, 0.002560798356250801, -0.0039051621945638292, 0.0015101073367586302]	[-0.3003373366804127, 0.08148051227812182, 0.5363626015032926, 0.0033135222963669455, 0.025636264654983112, -0.019566123417517987]	[0.9379107530465451, -0.216709281389427, -0.1784461858895902, -0.041528214142963094, -0.0010091106480273238, -0.017354155359570383]	[2.015548909548751, -3.9577327473782855, -9.12054326559532, -0.004287817894785649, 0.002727310190274493, -0.0019178303869056943]	[79.48971522811868, -27.430351618320827, 12.443879449239386, -0.02116954362330013, 0.03653682832648442, -0.05524641388590571]	[2.015548909548751, -3.9577327473782855, -9.12054326559532, -0.004287817894785649, 0.002727310190274493, -0.0019178303869056943]	3.7238986749478564	
534	710.282023	0.349696	True	1.666326503670813	2.017080931452132	0.3034571387217923	0.4208143370808741	0.07837164100038552	0.18958107381895634	[-0.13745020784705028, -0.0026354116406777355, 2.588549147032954, -0.0016020003569767642, 0.0008858006525218051, 5.693445381356281e-05]	[1.4872089806593478, 0.05307870968163342, 0.51731196643639, 0.002633912566081782, -0.005971425176235281, 0.006919080146697106]	[3.062694033680576, -0.00524070358712361, -1.372318807363411, 0.012377481339146864, 0.010179203842399658, -0.4522375209678054]	[-0.7199945484485079, 0.009910398806334889, 0.3968074275595323, 0.0025224783185516394, -0.003753500392821758, 0.0012922648968976588]	[-0.2489308822759726, 0.06020057198986028, 0.5387641356601066, 0.0016298276840840127, 0.028830401264807976, -0.02298307326479925]	[0.8971293849445655, -0.23179102940106486, -0.26423017141973903, -0.04181455884997654, -0.0006836531402537411, -0.015888633962257193]	[1.677159253168368, -6.9468025462424405, -11.95132555787946, -0.004666297896495811, 0.004866229291481287, -0.003583567625557456]	[60.26839854461763, -24.89367742752805, 7.200555979583862, -0.020818819516561168, 0.03453446428396521, -0.053182062877333944]	[1.677159253168368, -6.9468025462424405, -11.95132555787946, -0.004666297896495811, 0.004866229291481287, -0.003583567625557456]	3.39470695114253	
535	710.718410	0.356014	True	1.6542470632920405	1.980591891003647	0.3027387216865882	0.4163242201517791	0.07740417252882265	0.18159224265637716	[-0.14465356039765986, -0.0025735291629656954, 2.592436525440192, -0.001577887360955503, 0.000849335286167214, 6.87349109836202e-05]	[1.4848592275043004, 0.05355471461224937, 0.522676567779569, 0.002643366166500841, -0.005667367895832424, 0.006673707174521912]	[3.0694422636130327, -0.0111404153909267, -1.3754943077468806, 0.011956617404894707, 0.010175851565639153, -0.45238911146812744]	[-0.72134996549813, 0.001315039296718812, 0.3794241673581118, 0.0022973054307959435, -0.003542251062093096, 0.001056055375958276]	[-0.2140856752726924, 0.0410169051536134, 0.5366067771790164, -2.609240307811637e-05, 0.03184588051203538, -0.02625345132138431]	[0.8388256230701008, -0.24711994116235156, -0.3475166235501541, -0.04203932174588641, -0.00035539166587978684, -0.014416398260327059]	[1.3393122873733345, -9.93108235778731, -14.777709708808926, -0.007586896904612419, 0.00571711910745682, -0.003861549572934263]	[41.04706258937982, -22.356987199149792, 1.9572002635376, -0.020214994535269495, 0.03215128844003878, -0.050602854008868915]	[1.3393122873733345, -9.93108235778731, -14.777709708808926, -0.007586896904612419, 0.00571711910745682, -0.003861549572934263]	3.1291403890426093	
536	712.799569	1.838034	True	1.6415772159213853	1.9463225752265094	0.3019587483183284	0.41122641552399825	0.07638372883956536	0.17354361829655582	[-0.15186562976424714, -0.002553103207926384, 2.5961909662481992, -0.0015557966330847048, 0.0008154535351699391, 7.595181446089851e-05]	[1.4827780711465735, 0.05385207921591566, 0.5279981345523104, 0.002636838797301983, -0.005333060569464109, 0.0063953004631750665]	[3.0755148609589424, -0.016875635889460092, -1.3794840146883331, 0.011535287374769842, 0.010174362875971872, -0.45252678938384205]	[-0.7216882347844162, 0.0017010752799266453, 0.37026221225017864, 0.002118952996662778, -0.003235283947639655, 0.00037620973174309826]	[-0.1958728577808304, 0.0239783164016758, 0.529806565468285, -0.0015865676836823665, 0.0348621233458987, -0.029605903054711488]	[0.7629379717646702, -0.26269734667615335, -0.4282942659919632, -0.04193590678086436, -0.0002657195648273095, -0.013111405364963526]	[2.5127008447300785, 0.4232452379732088, -5.254440278675837, -0.006768291975135083, 0.007145859685505929, -0.010927676936699859]	[21.81057764010116, -19.7774800782024, -3.358876848826884, -0.01857195052203408, 0.0327183932209118, -0.05168423588871597]	[2.5127008447300785, 0.4232452379732088, -5.254440278675837, -0.006768291975135083, 0.007145859685505929, -0.010927676936699859]	3.079738689417892	
537	717.659447	4.359767	True	1.6287018833534601	1.914124027116096	0.30111101247167993	0.40558133239484795	0.07532721580622292	0.16550063450374858	[-0.15908103920380048, -0.002531430260729279, 2.599852969074018, -0.0015352749936994466, 0.0007841427556702764, 7.778989960094044e-05]	[1.4807992099168832, 0.05399163070632315, 0.5332288934555199, 0.0026150002693849776, -0.004969465690574061, 0.0060841129685654674]	[3.080807033241223, -0.02237642320501728, -1.3841885221006458, 0.011115426033130317, 0.010173600329127919, -0.45265138681848704]	[-0.7219787493127406, 0.0016146990746793881, 0.360983228696776, 0.0019844678516228436, -0.003026499077228024, -1.855951161282052e-05]	[-0.19431799718839834, 0.009142407149525501, 0.5182779897338454, -0.0031022495764312036, 0.03768607649026472, -0.03282393696457996]	[0.6794752899091664, -0.2743074590895811, -0.492006078872878, -0.041772223596106835, -0.00016897978327098636, -0.01180250572246751]	[2.569120749121094, -0.12080840041828633, -5.341260756596315, -0.0060044171416663485, 0.005478852102603484, -0.006328835726390351]	[2.611554007472506, -17.145365399582424, -8.749019409819638, -0.01778168485870145, 0.03027517788650017, -0.04930358028535851]	[2.569120749121094, -0.12080840041828633, -5.341260756596315, -0.0060044171416663485, 0.005478852102603484, -0.006328835726390351]	3.159281983557542	
538	718.086567	0.346314	True	1.61603345908007	1.8837866924751863	0.30022326028352947	0.39948673252215294	0.07426966287556744	0.15754574600945098	[-0.16629929697581072, -0.0025132096982865716, 2.603421383439289, -0.0015159690872396357, 0.0007547264857273657, 7.656292759710497e-05]	[1.478755859890376, 0.05399466938377854, 0.5383207037112111, 0.0025781686329666396, -0.004578577170845378, 0.005741688079967796]	[3.0852685637612236, -0.027576531634979393, -1.3894355031741723, 0.01069765921617479, 0.010173601595606294, -0.4527628528981462]	[-0.7222213409278697, 0.001053479467623308, 0.35158669237272094, 0.0018763397444426224, -0.0028555144496589207, -0.00023596869931120552]	[-0.20947938094436103, -0.003478775758016391, 0.5019996965160121, -0.004591142099791478, 0.04030561128640642, -0.035865322366042056]	[0.58841099012822, -0.2819287735683481, -0.5385750170909066, -0.04154373454729082, -7.390923811539585e-05, -0.010487268012310194]	[2.6255254743807317, -0.6647219292413119, -5.428076682363495, -0.005526471463209746, 0.0047879562481418, -0.0034696440643386373]	[-16.587455683195355, -14.513244289261534, -14.139169877601308, -0.01731831773005568, 0.02771971311346753, -0.046258119966675226]	[2.6255254743807317, -0.6647219292413119, -5.428076682363495, -0.005526471463209746, 0.0047879562481418, -0.0034696440643386373]	3.546083193188018	
539	718.523847	0.356108	True	1.6039761692467294	1.8551339731849392	0.2993273897807265	0.3930488880757768	0.0732465681887295	0.14975996641419292	[-0.17351991213111967, -0.002503179066009919, 2.6068950496695873, -0.001497634326329237, 0.0007266528166691003, 7.355625586227107e-05]	[1.476480585143756, 0.053882767187964066, 0.5432254020647802, 0.0025266446176150743, -0.004162495362091928, 0.00536976115040499]	[3.0888492013803868, -0.03240922996138589, -1.395051901756098, 0.010282628280493313, 0.010174373145381627, -0.452861128481758]	[-0.7224158512832322, 1.5058321350659709e-05, 0.34207209403123046, 0.0017905362851448371, -0.0027575341821656357, -0.00037392558041647123]	[-0.2414155130395442, -0.013873124358600018, 0.4809502399339352, -0.006038482063919915, 0.04271190760295911, -0.038733683477759726]	[0.4897183917913835, -0.2855396726723884, -0.5679236876944345, -0.04125190044273429, 2.200443949303474e-05, -0.009166399170731001]	[2.6819069443073853, -1.2083943373646497, -5.514868030807971, -0.005117364199758057, 0.003541627508175752, -0.002185967318721131]	[-35.78645031340574, -11.88111954894677, -19.529323997288284, -0.016656783611923087, 0.02510074901098633, -0.04328288578701287]	[2.6819069443073853, -1.2083943373646497, -5.514868030807971, -0.005117364199758057, 0.003541627508175752, -0.002185967318721131]	4.047999572037601	
540	718.954566	0.348443	True	1.5929271375254	1.8280202471640812	0.2984594496024936	0.38638342780039114	0.07229386782095848	0.1422226296925234	[-0.18074239455118798, -0.0025061067213008894, 2.610272798687953, -0.0014800967450780726, 0.0006994699767580405, 6.924992269716288e-05]	[1.4738052937658266, 0.053677794075813294, 0.5478948255040175, 0.0024608184823638564, -0.0037234034328760676, 0.004970091163309333]	[3.0914986557238233, -0.03680730462182364, -1.4008639286183964, 0.009870967386160582, 0.0101759315786253, -0.4529461571934609]	[-0.7225621234116106, -0.0015029432739820086, 0.3324389276301894, 0.0017171015758569268, -0.002677007684802171, -0.0004955227634970219]	[-0.29018512045581496, -0.02202846912825698, 0.4551080799368879, -0.0074412465226386055, 0.044897425657675925, -0.041420476966243465]	[0.3833707206944102, -0.28511842573202567, -0.5799743483184865, -0.04089669871956754, 0.00011826016558976385, -0.007839766386810878]	[2.73826710914981, -1.7518332335632438, -5.601628480204596, -0.004870867943996798, 0.003189845276998766, -0.0019151273405598002]	[-54.98543462486002, -9.248993320900073, -24.919479042039345, -0.01598469708747946, 0.022434201328488036, -0.040183368770436455]	[2.73826710914981, -1.7518332335632438, -5.601628480204596, -0.004870867943996798, 0.003189845276998766, -0.0019151273405598002]	4.630582212357227	
541	719.403832	0.363568	True	1.5832781502527575	1.8023289205675779	0.29765926654888847	0.3796160948276595	0.07144788313657653	0.13501111385105347	[-0.18796625423201788, -0.0025267831519717654, 2.613553454674318, -0.0014633383594001648, 0.0006729087662259533, 6.382701767546931e-05]	[1.4705612348283092, 0.05340194173672636, 0.5522808304389939, 0.0023811649169220924, -0.00326361559367354, 0.00454463161034385]	[3.093166591829243, -0.040703063926766134, -1.4066970574401372, 0.009463310254311727, 0.010178288886358208, -0.4530178814937524]	[-0.7226600775369094, -0.003502065650779621, 0.3226868120894012, 0.0016348404258011637, -0.0026329367556957367, -0.0005969486446350845]	[-0.35584712401360624, -0.027932575352673544, 0.42445158038451225, -0.00878567305039288, 0.04684372945041988, -0.04389517502809121]	[0.2693411087318692, -0.2806431882184452, -0.5746489056138969, -0.040478248214919556, 0.000214440780611743, -0.006507259995242335]	[2.79451887824616, -2.2940613014755242, -5.6882120228710775, -0.0049654685353693615, 0.0025377737918383762, -0.001584580187436188]	[-74.18437829483075, -6.616863475355295, -30.309633994507294, -0.01512979771357636, 0.01954126470995038, -0.03660918432706562]	[2.79451887824616, -2.2940613014755242, -5.6882120228710775, -0.0049654685353693615, 0.0025377737918383762, -0.001584580187436188]	5.280059119653425	
542	719.841918	0.353867	True	1.5754180837735159	1.7779702847735357	0.29696966124594204	0.372883312120804	0.07074525352285257	0.1282005504284815	[-0.19519100117835142, -0.00257001902078786, 2.6167358354023853, -0.0014473305321976904, 0.0006467932536593986, 5.733924878559488e-05]	[1.4665789960209439, 0.05307774396809756, 0.5563353079602814, 0.002288219576245979, -0.00278552897531166, 0.0040954313459182655]	[3.0938026242553245, -0.044028343327578094, -1.4123760204997362, 0.009060287764521634, 0.010181455133714209, -0.45307624340811964]	[-0.7227095711669658, -0.0059845680496701855, 0.3128152642947204, 0.001567131169640679, -0.0025875863566826468, -0.0007082858461200042]	[-0.4384606925067965, -0.03157314788978795, 0.38895900822737706, -0.010073684872661099, 0.0485528186394596, -0.04616919348968146]	[0.1476025935449754, -0.27209200111695203, -0.5518689136694026, -0.03999700573945269, 0.0003105872974003295, -0.005168899940141102]	[2.8507358763769335, -2.8358935707046378, -5.774733757905112, -0.004688097996370831, 0.002491900617530037, -0.0017357148580430448]	[-93.38331140285842, -3.98473306714267, -35.699788269866474, -0.014342227746411541, 0.01674379089048499, -0.03323210052303805]	[2.8507358763769335, -2.8358935707046378, -5.774733757905112, -0.004688097996370831, 0.002491900617530037, -0.0017357148580430448]	5.989661958360271	
543	721.712811	1.653156	True	1.5696839421105542	1.7547843779397736	0.29642982156107295	0.3663173704609394	0.07021784531679169	0.12184617928651507	[-0.2024161769254117, -0.0026402765209527536, 2.6198188129346907, -0.001432277511366742, 0.0006208947236366801, 5.009538618090796e-05]	[1.4617094440511476, 0.052728642832311795, 0.5600149654923369, 0.002181564113918425, -0.002290787723985624, 0.0036246324022602703]	[3.093403600637474, -0.04673867950570225, -1.417733876469395, 0.00866291873770544, 0.010186096816669049, -0.453121702023947]	[-0.7227169384189125, -0.00887828986609239, 0.30283594807157177, 0.0014439250315652565, -0.002589382506062067, -0.0007479710426101562]	[-0.5338919235702801, -0.032842098989164306, 0.3495524576923543, -0.011494728186798375, 0.05017348606660133, -0.04821277417105697]	[0.02877213728169557, -0.25966355838171085, -0.5132611169738907, -0.039373829343368964, 0.0005371226935317324, -0.003929302018295276]	[2.89948341511061, -3.2919644755032604, -5.8472536381632265, -0.005531982856784763, 0.0016737072844246962, -0.0005839951655513455]	[-107.76839228885612, -1.2428131635186603, -40.00687086718388, -0.016615145028142823, 0.01638005329433553, -0.02939397418854608]	[2.89948341511061, -3.2919644755032604, -5.8472536381632265, -0.005531982856784763, 0.0016737072844246962, -0.0005839951655513455]	6.482881426142946	
544	723.353437	1.446137	True	1.566145755293825	1.7326890003381394	0.2960514613143713	0.3600390727618344	0.06987198921285852	0.11599227424885185	[-0.209641394451936, -0.0027412287261914035, 2.622801382108188, -0.0014193275226379674, 0.0005958907650414251, 4.354749829029793e-05]	[1.4559129503053152, 0.05237930075063982, 0.5633028336874354, 0.002059527433682542, -0.0017802300803362058, 0.003133335167710077]	[3.092036442759652, -0.048826131731966156, -1.422620459240574, 0.0082731642623216, 0.010193086873638436, -0.45315450482183406]	[-0.7226901140790065, -0.012096733571320729, 0.2927619918500339, 0.001146329354223394, -0.0024087801960021647, -0.0005686034603651985]	[-0.6243437566131835, -0.03171168326633055, 0.31048300617385044, -0.013110694684090093, 0.051717720850294344, -0.05026438293624321]	[-0.08193853024319184, -0.24364981706797864, -0.4603798157952687, -0.03849984143206147, 0.000805228986288841, -0.002641562723844283]	[2.9389495292022816, -3.6462845276141995, -5.904151583395211, -0.008273538042834237, 0.004524379943668729, 0.0029159660012022534]	[-101.67115565590056, 1.516071534464973, -39.415943396415955, -0.01990163991358134, 0.01625285435675835, -0.029379092103774585]	[2.9389495292022816, -3.6462845276141995, -5.904151583395211, -0.008273538042834237, 0.004524379943668729, 0.0029159660012022534]	5.983795980966651	
545	725.416529	1.828472	True	1.564660870104257	1.7117285001654863	0.29582163367542297	0.35416648070239587	0.06969311753678628	0.1106828675845168	[-0.2168663888675151, -0.002875147544712816, 2.6256827756034697, -0.0014092876631836362, 0.0005728178633404525, 3.807367727520547e-05]	[1.4492389799494179, 0.05205489694579897, 0.5662034556841683, 0.0019214983927138538, -0.0012560216874054819, 0.002622243350904664]	[3.0898013349801148, -0.050301604291971724, -1.4268993284732756, 0.007892792262756325, 0.010203107677018012, -0.45317449562131523]	[-0.7226463003452519, -0.015444825303561768, 0.2826264943899075, 0.000861823856809559, -0.0022035210185967317, -0.0005326589345453042]	[-0.7097951014105615, -0.028168829255197838, 0.2717526849697616, -0.014647898835986344, 0.05290795804518034, -0.05216384150336584]	[-0.18208438013136874, -0.22428186919347007, -0.39432579119996497, -0.03752356983738709, 0.0011664869023449327, -0.0013715075173502493]	[2.958518809802364, -3.7748752320792915, -5.922581420936527, -0.008016157000442635, 0.004847642495017199, 0.0006136575142881811]	[-95.56988281999259, 4.274908778129888, -38.82443288743968, -0.01884329007740265, 0.01173559386090414, -0.026806397695067933]	[2.958518809802364, -3.7748752320792915, -5.922581420936527, -0.008016157000442635, 0.004847642495017199, 0.0006136575142881811]	6.035299509779554	
546	727.705255	2.034221	True	1.5650920026558248	1.6918859408198665	0.2957240036815251	0.3488104751514465	0.06966617905157935	0.10594688767251427	[-0.2240910597103086, -0.0030423782175674477, 2.6284625668641546, -0.0014004166990622413, 0.0005523134592481704, 3.2046033369051443e-05]	[1.4417372283241408, 0.05178068851561877, 0.568721325280607, 0.0017697427475631268, -0.0007211270018806173, 0.002094316276497116]	[3.0868170270078843, -0.05118765962459008, -1.430446010445106, 0.007524760236979159, 0.010217714508371946, -0.453181415875958]	[-0.7226014624093879, -0.018733350340210612, 0.27246408088343727, 0.0009128618047513084, -0.0018949248253526396, -0.0006787367431301823]	[-0.7902250590207779, -0.02220046794864991, 0.23336355992964627, -0.015804612218616003, 0.053863184678440625, -0.05361992615949505]	[-0.2697275775360626, -0.2018377459504058, -0.31633716487379265, -0.036058440776999295, 0.0017440995654634623, -3.393579453261477e-05]	[2.9596760270196434, -3.6856672009742764, -5.900963153110735, -0.0026172588045014706, 0.006430551305621109, -0.0022948498167227]	[-89.46485745073356, 7.033620238752578, -38.23231046096069, -0.01300962167313463, 0.00917171502417128, -0.0195949597909182]	[2.9596760270196434, -3.6856672009742764, -5.900963153110735, -0.0026172588045014706, 0.006430551305621109, -0.0022948498167227]	6.079033192020521	
547	729.802557	1.860546	True	1.5673059147038806	1.6730848800967304	0.29573941202065995	0.3440692545181681	0.06977563952310512	0.10179814081371394	[-0.2313154660277614, -0.003241370713592279, 2.6311406783534816, -0.0013918530438114646, 0.0005354094196196765, 2.558948285739903e-05]	[1.4334576291190317, 0.05158197681844759, 0.5708608738409551, 0.0016064280832023936, -0.00017794488542607944, 0.001554235442304582]	[3.0832181655915254, -0.051518156476186544, -1.4331510609516678, 0.007171377177009176, 0.010239031991529701, -0.45317670456945525]	[-0.7225718782580101, -0.02177296276950784, 0.2623091748046859, 0.0008002751313353684, -0.0014833544271722972, -0.0006172474058600475]	[-0.8656126031533593, -0.013793556413322191, 0.19531778052119453, -0.016903572574678363, 0.0545776109059486, -0.0545802448687961]	[-0.3429278909491419, -0.1767179484323334, -0.22813304826542416, -0.034617928821352124, 0.00252618385399859, 0.0009455595979094362]	[2.94211993593075, -3.379672542483066, -5.839707574247843, -0.0052118539814603355, 0.008007835600688316, 0.0010291904108194654]	[-83.35599895045382, 9.792114490574773, -37.639491101568844, -0.01238480636958147, 0.006554634374779192, -0.01157811787132781]	[2.94211993593075, -3.379672542483066, -5.839707574247843, -0.0052118539814603355, 0.008007835600688316, 0.0010291904108194654]	6.115097112687076	
548	731.885469	1.847497	True	1.5711723072060235	1.6551854594117077	0.2958464883042194	0.3400215290480469	0.07000550743973148	0.09823419282320305	[-0.23853980613223533, -0.00346894616530751, 2.633717338295797, -0.0013835183686429198, 0.0005223495376395135, 1.9105303643401165e-05]	[1.4244503573757128, 0.051484095086107615, 0.5726264596020563, 0.0014326854408785042, 0.0003712793157756487, 0.0010050895951575947]	[3.0791539279541142, -0.051338888497440754, -1.4349245482822472, 0.006832859099718243, 0.01026754388077859, -0.4531624912709816]	[-0.7225693866426226, -0.02442621659755599, 0.2521878014269162, 0.0008671856762532372, -0.001126233087242203, -0.0006832603849940572]	[-0.9359374107561387, -0.0029350091979572436, 0.15761741549892272, -0.017830640276159975, 0.05508678979402592, -0.05541639385859326]	[-0.39992893898122583, -0.14943577434254457, -0.13185110248304915, -0.033105271525537515, 0.003195678023347219, 0.0018576626831037948]	[2.9110067568550773, -2.9175943004082914, -5.7486291977980795, -0.0023183759051471063, 0.007073894244967936, -0.001010691578195754]	[-77.24418233518682, 12.550368458438555, -37.046078720488325, -0.009968408307266263, 0.0045391403563053555, -0.00952852282083489]	[2.9110067568550773, -2.9175943004082914, -5.7486291977980795, -0.0023183759051471063, 0.007073894244967936, -0.001010691578195754]	6.143773885670463	
549	733.927203	1.807022	True	1.5765627708919931	1.6379924269789803	0.29602223364455615	0.3367226632219391	0.07033935185138614	0.09523759357837537	[-0.24576440825323598, -0.003720467287448262, 2.636193041745844, -0.0013750522580155268, 0.0005103462300494091, 1.3081007573820744e-05]	[1.4147658330055977, 0.051512415621682364, 0.5740223545735124, 0.0012494307610221651, 0.0009229688131173605, 0.0004486320549380607]	[3.0747835896824154, -0.050706156755565515, -1.4356982411989492, 0.006511060902284181, 0.010304224798326246, -0.4531396193050884]	[-0.7226074254575761, -0.02653871906313611, 0.24212919574256153, 0.000826417694829517, -0.0012725707499363311, -0.0005247928794054073]	[-1.0011784782084108, 0.010388186962252874, 0.12026472939713073, -0.01874430398628486, 0.055087903400948886, -0.05602348839665964]	[-0.43971049634065756, -0.12052074716918075, -0.029656193550816234, -0.03129205489995354, 0.004170604061883885, 0.002668094755566288]	[2.864555837980723, -2.280845888177696, -5.624179951980369, -0.004021774179927269, -0.0010179106443457134, 0.0025777659979558036]	[-71.12868923874291, 15.308226998155076, -36.45185951817559, -0.010117932264404328, -0.0022856649550344627, -0.0058131322239191405]	[2.864555837980723, -2.280845888177696, -5.624179951980369, -0.004021774179927269, -0.0010179106443457134, 0.0025777659979558036]	6.165572644157333	
550	736.002459	1.829984	True	1.5833497862302799	1.6212701704894064	0.29624255329272237	0.33420009117772637	0.07076031368532633	0.09277641853988293	[-0.25298972335332026, -0.003989996531188082, 2.638568510620739, -0.0013668177388472243, 0.0004974011739066109, 9.244414022769649e-06]	[1.4044547242308876, 0.051692346696572154, 0.5750527160872921, 0.0010573248999541697, 0.0014724251265405353, -0.00011395015112161338]	[3.070268014351318, -0.049684499052376645, -1.4354319972963798, 0.006207279342344632, 0.010349648997028754, -0.4531080019546577]	[-0.7226954897032657, -0.02800294836737668, 0.23215452725055277, 0.0008206633671485126, -0.0013150931335419401, -0.0002458709229160359]	[-1.0613153175535839, 0.026189097403113298, 0.08326192553633079, -0.019537787249221592, 0.05465940710309278, -0.05662006623042939]	[-0.46223264289669186, -0.09082553816662153, 0.07501853289946993, -0.029520676572392664, 0.004953640669716566, 0.0035978697873274455]	[2.807371362819145, -1.5241461911194696, -5.475765708519042, -0.0034399557616715663, 0.0006196014339768182, 0.004489731655338664]	[-65.01016409649174, 18.065672988499806, -35.856915519953965, -0.008585956999859444, -0.007822239081341064, -0.005602736153759448]	[2.807371362819145, -1.5241461911194696, -5.475765708519042, -0.0034399557616715663, 0.0006196014339768182, 0.004489731655338664]	6.18080793859359	
551	738.775791	2.467047	True	1.5914057529547025	1.604756380979776	0.2964827144812546	0.3324545888693629	0.07125110608585025	0.09080726830151716	[-0.26021630463513157, -0.004270441412061066, 2.640844706800987, -0.0013584831070834276, 0.0004838721300013858, 7.219507219643221e-06]	[1.3935679590991865, 0.05204933421817532, 0.5757215791395174, 0.000857604333117927, 0.0020162594691956605, -0.00068118146196584]	[3.0657656218776164, -0.04834427505401889, -1.4341116048230855, 0.005921909230750843, 0.010403293154550785, -0.453067604619709]	[-0.7228445590448936, -0.02869419878092709, 0.22229119850541224, 0.0008462722252109922, -0.0013898774939553862, -0.00016273641735782887]	[-1.1163260398045272, 0.04448054303236746, 0.04661162098732801, -0.020203836219054198, 0.053984649455318334, -0.056930422294240626]	[-0.4674159681301457, -0.060787114207334625, 0.18043264306939413, -0.02762866996752851, 0.005823230734925653, 0.004416603492288756]	[2.7377886759806693, -0.6284551025967756, -5.296344241301106, -0.0029190185619283994, 7.581136976489368e-05, 0.0013444554675345636]	[-58.88705126998085, 20.822352278787935, -35.26078339071781, -0.006966363010344931, -0.010411366536032427, -0.0009914378432804632]	[2.7377886759806693, -0.6284551025967756, -5.296344241301106, -0.0029190185619283994, 7.581136976489368e-05, 0.0013444554675345636]	6.190486212174076	
552	740.825501	1.813986	True	1.60060212868338	1.5881659889368438	0.29671778547062194	0.3314620542543763	0.07179404104190916	0.08927699915928002	[-0.2674447888111932, -0.004553733689086078, 2.643022816855184, -0.0013517388155949324, 0.0004693446763235499, 4.703966722211262e-06]	[1.3821567350637545, 0.05260884076774126, 0.5760328685303048, 0.0006531781511866306, 0.002553196588621882, -0.0012501390926844779]	[3.0614328414455105, -0.04676106474236853, -1.4317453006047471, 0.0056563417062644025, 0.0104658808310534, -0.4530201702488752]	[-0.7230602895540804, -0.028544507547783354, 0.21255712402893537, 0.0005024062182500192, -0.0015146569742937124, -0.00034443994579413966]	[-1.1661894255667806, 0.06527541485186777, 0.01031632374463648, -0.020416394805302215, 0.05330284565356933, -0.05694194594590808]	[-0.45519812039984314, -0.031102530463070235, 0.2838459432308256, -0.025575689003955834, 0.006748080161269642, 0.0049976162684343935]	[2.6619643547442466, 0.34037108890340684, -5.096944180776392, -0.008800651659138447, -0.000750693313103632, -0.002889509919565633]	[-52.760190464784245, 23.5782785645252, -34.66360180003622, -0.0001656355414794159, -0.00917968113229809, 0.003801154167628251]	[2.6619643547442466, 0.34037108890340684, -5.096944180776392, -0.008800651659138447, -0.000750693313103632, -0.002889509919565633]	6.195282487756291	
553	743.404925	2.287889	True	1.6108087747722786	1.5711933022871674	0.2969230802743209	0.33117096928262135	0.07237110449023813	0.08812127888689766	[-0.27467585342764167, -0.004831327856078734, 2.6451041620022258, -0.00134721666587523, 0.00045352636061062436, 1.5956345511106493e-06]	[1.3702725167168142, 0.053396330980464125, 0.5759904116076383, 0.0004466159301065533, 0.003081363073347022, -0.0018167606120293688]	[3.057422279040533, -0.0450160113091296, -1.428367901076706, 0.005411888620240446, 0.010536987211892383, -0.4529664620762628]	[-0.7233449877968033, -0.027529703533434365, 0.20296187393734821, 0.00040212467876298377, -0.0016478660631059515, -0.0002814488515064659]	[-1.2108843091451442, 0.08858655955816315, -0.02562141108493259, -0.02057167636865764, 0.05225411742770017, -0.05643966323028952]	[-0.42579020127500067, -0.0024314360330373623, 0.382691193734225, -0.023420048008803037, 0.007531167226858659, 0.0056651040735570535]	[2.5837692941775883, 1.3316708644711823, -4.887232813157143, -0.004874714507025974, -0.0009129352586038909, 0.0010297652241176196]	[-46.629721075560305, 26.333344983596188, -34.065329625892176, 0.00027036943861323787, -0.013711050377251344, 0.012004892589929544]	[2.5837692941775883, 1.3316708644711823, -4.887232813157143, -0.004874714507025974, -0.0009129352586038909, 0.0010297652241176196]	6.1962196194524815	
