index	sim_time	step_time	success	C01	C12	C23	D01	D12	D23	H01	H12	H23	state_r0	state_r1	state_r2	state_r3	speed_r0	speed_r1	speed_r2	speed_r3	actuation_r0	actuation_r1	actuation_r2	objective	
528	1010.639323	2.201727	True	1.0921814821154645	2.430758972114627	8.928189014978736	0.17928110590500407	0.7828334868250969	0.28163746904744513	0.017608445070639744	0.9985179473477444	0.5847481810630759	[-0.7052847533155782, 0.0019674210100125455, 2.9415673722146822, 0.00044021513280909807, 0.0016089060879154596, 0.0005147683944010235]	[1.1614528806967437, 0.032755382672653204, 0.910267508393388, 0.0001875270626668371, 0.0007702297642142893, -0.000724537046091583]	[2.806657103569496, 0.08413462406591238, 0.6182665773319284, -0.0005308948964861409, 0.001411696175997089, -0.0005220916561245611]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7104008972467986, -0.019104268775038773, -0.3843456212891895, 0.008172438118276004, 0.011731406824159851, -0.001768210548910452]	[-0.8126466730207216, 0.163735328291548, -0.4816402513193702, 0.0017963155920199443, -0.005051685488193069, 0.0001766846298419738]	[-0.2227892433415717, -0.06463883349564818, 0.2733765817790299, 0.002754548948569044, -0.004225117153933573, -1.5716310324145934e-05]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[10.117883875057256, 1.3226213285054849, -13.500381305467602, 0.0006681499882724956, 0.004122695538314888, -0.0022610851896789747]	[19.838205183363407, 117.21856575263318, -13.20649370492389, -0.0008330576291025967, -0.00030378088929814816, 0.0017478306252957385]	[96.86415126921429, 24.923808249216513, 66.3526817650994, 0.002020509237651213, -0.0037395285876581064, 0.0015035757499483574]	7.910145214110436	
529	1019.257653	7.751500	True	1.0930066286161517	2.413498165815272	8.894031843342388	0.17885877210273488	0.7867708911237573	0.2820493580790803	0.017538643451292128	1.000224925454504	0.5828942420095464	[-0.712427868893106, 0.0017879937534958144, 2.9377002210542567, 0.0005217544181809515, 0.0017262314768166954, 0.0004964710406881291]	[1.1533641964285986, 0.03482741911412931, 0.9054449684530781, 0.00020511763235983067, 0.0007189979049836085, -0.0007221864969226419]	[2.8049300592540996, 0.08364262549382226, 0.6212223670895219, -0.0005023006644798904, 0.0013671840651735185, -0.0005217388386202059]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7169520228793367, -0.016429640741658865, -0.39145439232455553, 0.008139461722662243, 0.011728971625036892, -0.001902639664461963]	[-0.8046661961732193, 0.24938900771266156, -0.48415581522718465, 0.001720954608260346, -0.005193416166813127, 0.00029552437046059864]	[-0.1233311041351039, -0.03421880572956652, 0.31728187178827033, 0.002963637757856241, -0.004676556240950378, 8.175243424655743e-05]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-4.669667296712111, 3.189796002128037, 1.0192106955801563, 5.5817633874078224e-05, 0.0031419885376402783, -0.0020223895221506225]	[12.431092192214233, 97.21856575263318, 6.79350629507611, -0.0008575734561828346, -0.0001217145813455173, 0.0018849115678220855]	[115.06442371986792, 35.28685137643129, 56.14635558590389, 0.0019050129214425086, -0.0035758815197291533, 0.0015571911363148432]	7.496804472888109	
530	1023.512568	3.769582	True	1.0938204701539394	2.393546216650887	8.877740335058538	0.17854450100317865	0.7912264548856447	0.2820896528060511	0.01748996405008893	1.0017165703043036	0.5810572852573838	[-0.7196405059939845, 0.0016494839786178326, 2.9337618043429767, 0.0006026739026510077, 0.0018431478577654026, 0.0004770006892000088]	[1.1452721095521912, 0.03767124715531179, 0.9006840856782663, 0.00022191098418413463, 0.0006664399932734239, -0.0007186259560832555]	[2.80422246511746, 0.08347986232176506, 0.6245473723125127, -0.0004717019031189247, 0.0013182587104094783, -0.000520389401300564]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7241845710701456, -0.011009729564261671, -0.39879269427214875, 0.008049298643786128, 0.011649129157360064, -0.0020046452876715053]	[-0.8135055287976914, 0.3180686877907452, -0.4692522044142855, 0.0016367423018928196, -0.005316789643247217, 0.0004189190430468252]	[-0.019002622804215233, 0.0013006763604620731, 0.3475342312545774, 0.0031551275789245482, -0.0051077358428473895, 0.00018344420081086007]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-5.426371914509161, 6.322289272943854, 0.7926658613346598, -0.0006597960798320461, 0.002187594839977861, -0.0014953376013355367]	[-6.9096049296151385, 77.21856575263318, 26.79350629507611, -0.0009523306487747553, 5.669653426869085e-05, 0.0019493123910889459]	[120.25502864025366, 40.946379019133104, 40.253391168030696, 0.0016804732968654177, -0.003332999086410982, 0.0016177889780993634]	7.556039625483164	
531	1026.599584	2.649638	True	1.0952606071094155	2.370413936205465	8.87963037295773	0.17879564020144223	0.7962484792085183	0.2817628955703344	0.017562597892004955	1.0027561041556603	0.5793147962735604	[-0.7269294539312052, 0.0015792022369270483, 2.9297498754709745, 0.0006819801843331683, 0.0019583519684809904, 0.0004563001494989535]	[1.1370081197033761, 0.04111673104150467, 0.8961595267914991, 0.00023721058392486388, 0.0006133086929577554, -0.0007140148484903766]	[2.80455464571768, 0.08368626840748723, 0.6280968948073551, -0.0004388735772086789, 0.0012643657936155215, -0.0005180579088036745]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7320878550471341, -0.002876367398110368, -0.4063600338639397, 0.007817679438168478, 0.011385954620446271, -0.0021503612851657378]	[-0.8392210675944892, 0.36968231914170163, -0.43685087012199053, 0.0014220493687007757, -0.0053079234642675575, 0.0005058068701903068]	[0.084560781335683, 0.03972627832611845, 0.362484297401084, 0.0034093007751155096, -0.005670121081758117, 0.00027801625787408636]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-6.168055148537145, 9.401191298972503, 0.5678758509591469, -0.002719280588840799, -0.00045480520262630806, -0.002186034448707845]	[-26.247253344514803, 57.21856575263318, 46.793402739030604, -0.002990788465303244, 0.0020494511679921756, 0.0013578420448154016]	[118.95665539931484, 44.05868329111834, 22.538650406666815, 0.002743795785421268, -0.005520632931238945, 0.0014970042105515338]	7.763623290270065	
532	1029.713831	2.764127	True	1.0979703118793216	2.3437370023374684	8.899642443024005	0.18006723417519158	0.8018685416051047	0.28108474990311455	0.01785846775791428	1.00311108745022	0.57774203254104	[-0.7343012884820549, 0.0016038361537786565, 2.925662191555423, 0.0007586335348938668, 0.002070472538351201, 0.0004342404412472096]	[1.1284031409502215, 0.044992800262481245, 0.8920467085415119, 0.0002503662881522603, 0.0005605572871085681, -0.0007085204454544819]	[2.805916353182348, 0.08428990636025911, 0.6317173987041965, -0.00040358346411286603, 0.0012047835407159179, -0.0005150246877937107]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7406313946240959, 0.0078780602704068, -0.414155460577966, 0.007519748535395434, 0.011031912117008939, -0.0022778164935031357]	[-0.881867142344474, 0.40413735870339174, -0.3868739589100713, 0.0012079624443789968, -0.005240721492651318, 0.0005957128439534111]	[0.18688351613982598, 0.08087367631305509, 0.3620014613623441, 0.0036472643829856526, -0.006245513896547713, 0.0003236421690383702]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-6.872026705364673, 12.357243636780703, 0.3453627999058149, -0.003574449484247345, -0.0016141188908482427, -0.0018843003639568384]	[-45.57926023131399, 37.21856575263318, 66.79199092414615, -0.002931937958982887, 0.002852986744486674, 0.0013999446847244067]	[117.11543120233682, 46.941529120962045, 4.753313381868846, 0.002548989553325878, -0.005825071297768135, 0.0007089576981153344]	8.434308070460084	
533	1032.741330	2.670321	True	1.1025955993501104	2.3132522443694468	8.937491782704347	0.18279985733772	0.8081058510167751	0.28007811806816385	0.018484499825041	1.0025541283407347	0.5764096543290985	[-0.7417624396547304, 0.001749122072583791, 2.9214963003677807, 0.0008319687715606806, 0.0021787082990336556, 0.00041139262200763654]	[1.1192876857455916, 0.0491274604412721, 0.8885215508804217, 0.0002612504815519055, 0.000508631894529101, -0.0007020498817346643]	[2.808276126603323, 0.08530946105400775, 0.635254793237236, -0.00036626201070287886, 0.001139732976081699, -0.000511626523499539]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7498177549793701, 0.021156446639906464, -0.42222151046416934, 0.007154910304979692, 0.010608583082011784, -0.0023089757269734433]	[-0.9414638910025328, 0.421343427789033, -0.3192923787390894, 0.0009677382406726532, -0.005142655725470879, 0.0007011350355352202]	[0.2841930699501028, 0.12304468393568409, 0.34609559341606955, 0.0038154192549849694, -0.006763611208331087, 0.0003510036344565659]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-7.576337660377986, 15.185600408892963, 0.07522480234514883, -0.004441649741985929, -0.002430928038436619, -0.0003380108030297652]	[-64.86615964782341, 17.22162182623598, 86.73291815437435, -0.003305332060013969, 0.003215349318902118, 0.0016413680800293569]	[110.94845617238569, 47.85982409844615, -12.940755912559077, 0.0015051054685476886, -0.005019738678222476, 0.0004141715418666753]	9.127758010578152	
534	1037.497219	4.234469	True	1.1094511428231892	2.279097554465106	8.99253943829362	0.1871762872220907	0.8149302797334099	0.27877483885913257	0.019504732055897013	1.000954222097432	0.575381854429546	[-0.7492992363393907, 0.001940959051768378, 2.9172355309003106, 0.0009013644757484856, 0.0022823420567973604, 0.0003882349862887892]	[1.1095969780996706, 0.053347760908198316, 0.8856606885207898, 0.0002697602012150032, 0.00045771440544455804, -0.000694535837858109]	[2.811575391050097, 0.08675124446671784, 0.6385558694620471, -0.0003273326295802773, 0.0010696665583784127, -0.0005079552850459364]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7556243440420753, 0.01706797754511043, -0.43333491523553963, 0.006732521142748267, 0.010111191607118743, -0.002340525884501599]	[-0.9970219530537702, 0.4212106310186933, -0.2539909936502702, 0.0007330968186467908, -0.005039094013662058, 0.0008044544670825712]	[0.3748352466618929, 0.1654569829663388, 0.31492367138539207, 0.003968784552289589, -0.00724852808330864, 0.0003784051300931138]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-3.6601474957142166, -4.814399591107037, -3.379566538093409, -0.0051635184296662095, -0.0033293087888738608, -0.0003420707692472439]	[-59.98925885525585, -2.7711507483222775, 83.7665226661264, -0.0031761234704933026, 0.0031728042968408657, 0.0016004179090035135]	[102.90272752085451, 47.8745298245488, -30.374815663875363, 0.0013487477384376261, -0.004615947579661813, 0.00041289532274501294]	8.32309859010714	
535	1044.438157	6.236700	True	1.1184250187447846	2.241900326816009	9.063153468476848	0.19305164164099728	0.8222469754877477	0.27722467810469936	0.02092234746411666	0.998312712310737	0.5746985008856226	[-0.7568874101238457, 0.0021047887419887884, 2.9128719736970554, 0.0009662881282650161, 0.0023806706494322346, 0.000364907698812158]	[1.099382256666597, 0.05748030146130339, 0.8834289268168317, 0.0002758929033060909, 0.00040788947747772737, -0.0006859648477833617]	[2.8156951833921924, 0.08858332385061901, 0.6414913503720404, -0.00028696573658341555, 0.0009949873065247918, -0.000504006923491554]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7599609670240691, 0.015449188865679479, -0.44295124333113983, 0.006261122613508842, 0.009547290792172074, -0.0023432848912476444]	[-1.046327459947419, 0.4037492024969455, -0.19342490765879666, 0.0004923739754121996, -0.004924093773383413, 0.0009125427332515498]	[0.4483733565340548, 0.2012269771639547, 0.2731030343151069, 0.004102867603582225, -0.007686016189935602, 0.00040670109518378526]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-1.9499721579893166, -1.9560277711112808, -1.6042375324792457, -0.005755102967903645, -0.004113822795976478, 0.00011978919880129316]	[-52.58715098612591, -22.64435515628575, 77.99492289836257, -0.0032392034413672405, 0.0032272566599725453, 0.0016693201152359418]	[82.90272752085451, 39.99299869493605, -42.431807287655566, 0.0011253633387929636, -0.003998587411682434, 0.00042525744571348593]	7.496037184508441	
536	1044.930075	0.393795	True	1.129311785571384	2.2024332648200082	9.146766219098618	0.20019678283182063	0.8299339379987373	0.2754925030100035	0.022727263735352967	0.9946733043290494	0.5743776300872387	[-0.7645122050652281, 0.0022653605912808478, 2.908420585080238, 0.0010263189863840042, 0.002473070943798934, 0.00034164864097088987]	[1.0887059519885618, 0.06135126395529834, 0.8817786823177985, 0.00027963214982463467, 0.0003592762943676072, -0.0006763013227257789]	[2.8204640655999245, 0.09073918694497213, 0.6439548645525527, -0.00024535398146886096, 0.0009161126446600069, -0.0004997525881290369]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7628224947249987, 0.016313451247836477, -0.45106373961283175, 0.0057544705946126155, 0.008925359417203018, -0.002326912051961743]	[-1.0893584444427984, 0.36886517892159965, -0.13761550250153792, 0.000254468180352466, -0.004796697139550125, 0.001022944996732869]	[0.5047473283156452, 0.23031862974644557, 0.22058561234917795, 0.004217714076932591, -0.00808746295830762, 0.00043999245415304796]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.23979212672394867, 0.9022836104037362, 0.17108756824699456, -0.006134908882542462, -0.004771813800091774, 0.00042542273944151725]	[-45.18503109785243, -42.51755850097415, 72.22331830265489, -0.0031655357685082515, 0.003298963808434718, 0.0016986969627516557]	[62.90272752085451, 32.11146201215064, -54.48879451065199, 0.0009072767224642495, -0.003576895365433731, 0.000503028318917374]	7.30286716245258	
537	1045.411174	0.386833	True	1.141907499157453	2.161428498209595	9.240728074467983	0.2083817167287725	0.8378663710711161	0.2736427942823283	0.02490969360089221	0.9900816909789985	0.5744376771596152	[-0.7721588036728916, 0.0024475490873754444, 2.9038963840928025, 0.0010810572881577777, 0.0025589509180224753, 0.0003187336260585313]	[1.0776307283805922, 0.06478589280519922, 0.8806621684718233, 0.00028100974379149566, 0.00031199676421765074, -0.0006655254678246511]	[2.8257100291935084, 0.09315197437818888, 0.6458395191430695, -0.0002026920333157583, 0.0008334138223472722, -0.0004951459875092945]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7642038076667262, 0.019674144083979515, -0.45766565737421777, 0.005202952169131511, 0.00824315118571963, -0.0022741352003605698]	[-1.1260928599950824, 0.31646408973237117, -0.08658425703220625, 2.0123126700725097e-05, -0.00465732048792311, 0.0011349599594488223]	[0.5438968822733707, 0.2526957091729095, 0.1573231216233625, 0.004312872803158727, -0.00845070486604151, 0.00047765073673149556]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.4703650675462745, 3.760458610797282, 1.9463641294529923, -0.00667792048084454, -0.005476538138049907, 0.001005467626379476]	[-37.78289755270171, -62.39075799745029, 66.451708204528, -0.0030858998532390966, 0.003366210958833143, 0.0017167155887469433]	[42.90272752085451, 24.22991916906677, -66.54577389776168, 0.0006860888978938354, -0.003132813666896063, 0.0005704159706593631]	7.316981876691488	
538	1045.891384	0.387475	True	1.1560110607172522	2.1195711025352573	9.34225881939632	0.21738304079121945	0.8459171530432821	0.2717396143815697	0.02745791751600903	0.9845860062905327	0.5748977155384493	[-0.7798123275302392, 0.0026763523912348443, 2.899314451859299, 0.0011299932241171868, 0.0026376982057427006, 0.0002966278848270274]	[1.0662194859465122, 0.06760848971508085, 0.8800313969123431, 0.0002800671777067067, 0.00026616809184391795, -0.0006536258532587726]	[2.8312604951604006, 0.09575447787691589, 0.6470378917813466, -0.00015917855113942384, 0.000747280974054315, -0.0004901465671400914]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7640998241451482, 0.025544565317460494, -0.4627503047041965, 0.004594056792230223, 0.007498896735464252, -0.002164328685939512]	[-1.1565085768005763, 0.2464509569474021, -0.040352749104900165, -0.000209466979915228, -0.00450649000130578, 0.0012476180268075772]	[0.5657615294477192, 0.26832178675397017, 0.0832670675142185, 0.004388000760332003, -0.008774127894548728, 0.0005191476393842936]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[3.1804397587526907, 6.618317346987201, 3.721494363520762, -0.007430811158653251, -0.006221670477137779, 0.0019122532691531861]	[-30.38074447789964, -82.26394773639588, 60.68009027134369, -0.0029930682674683086, 0.003427561344693736, 0.001719141723391963]	[22.902727520854512, 16.348368004036647, -78.60273717663853, 0.000463085814114986, -0.0026743518629447284, 0.0006290635583321278]	7.589935809641252	
539	1046.360617	0.375490	True	1.1714246102421697	2.0774953919917603	9.448410068676756	0.2269893808473521	0.8539573719478416	0.2698466022128746	0.03035657433413761	0.9782371674372189	0.5757776436210303	[-0.7874578406826873, 0.002976881643798686, 2.8946899264831054, 0.0011723883095077132, 0.002708679606153094, 0.00027612508981101795]	[1.0545353628602252, 0.0696424086107442, 0.8798381783745517, 0.0002768590832298945, 0.00022189836402767196, -0.0006406045778828201]	[2.8369423135458085, 0.09847913801424112, 0.6474420235522076, -0.00011501417647186996, 0.0006581245651339152, -0.00048472373377726914]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7625059912506963, 0.03393638715733468, -0.4663118542885949, 0.003894352307489648, 0.006690288772775773, -0.001952403597653216]	[-1.180583322847997, 0.15873033907753853, 0.0010573207512080936, -0.00043286892733981316, -0.004345505644208074, 0.0013591854541930304]	[0.5702805710339487, 0.27716021408775526, -0.0016311880743532462, 0.004443048591596714, -0.009055278452150579, 0.0005630073841781139]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[4.889808890017099, 9.473908203963687, 5.495451592789103, -0.008728175266950057, -0.0070171685604319255, 0.0035348924510924086]	[-22.97849861822152, -102.13706820409396, 54.908435518655104, -0.0028831940009910865, 0.0034709702594031447, 0.0016938435636686265]	[2.902727520854512, 8.46678168059062, -90.65959777707688, 0.00024250010750176984, -0.002187260106631521, 0.0006638816102304559]	8.146266054275046	
540	1050.335512	3.516758	True	1.1878213829345519	2.0358707750612215	9.556038798952894	0.23697249255009492	0.861844188469183	0.268026791725395	0.03357241718128944	0.971115244163403	0.577096850331558	[-0.7951058600960765, 0.0033003073868050495, 2.8899972545573553, 0.0012076926284146866, 0.0027713307232805125, 0.00025779607139189063]	[1.0426773037035053, 0.07076735318998834, 0.8800134593788184, 0.0002713867292727532, 0.00017941016380027485, -0.0006265323159413196]	[2.8425817640803883, 0.10125739899849233, 0.6469463361733087, -7.044374872520117e-05, 0.0005665057897268516, -0.0004789305472653859]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7645035633314173, 0.030030705478947036, -0.4764956456588883, 0.0031751493019711733, 0.005833371715277603, -0.0017281341270068327]	[-1.1911838045623067, 0.06468045471093745, 0.03348639107222345, -0.0006621958194424798, -0.004150157650661236, 0.001457669784218372]	[0.5573930980531775, 0.2790454821275902, -0.09683531300996592, 0.004469232732455815, -0.009266447532544604, 0.00059395428784333]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.7600220962934685, -4.6819279429408045, -2.084540531352486, -0.008897206925004147, -0.0075713595175116305, 0.003717136074334819]	[-7.412896306014419, -108.85046729939663, 44.38902529549162, -0.002972550440351014, 0.003904137883541567, 0.0014771618605009214]	[-17.097272479145488, 0.437597257687413, -102.0449019354449, -0.00011562367361880562, -0.0012673914544438446, 0.00045465758992531543]	8.060345934998626	
541	1051.078198	0.622076	True	1.2047413162756115	1.9953950250429084	9.661796640545875	0.24709897196795916	0.8694219398587689	0.266342670688318	0.03705190730865154	0.9633306684798894	0.5788742857938403	[-0.802792484801588, 0.0035233559821091207, 2.8851699521904832, 0.0012359718289380467, 0.0028252944994247246, 0.00024117355456454193]	[1.0307802275554334, 0.07091978784995483, 0.8804672043065116, 0.00026364212114473023, 0.00013895024204294552, -0.0006114915484299354]	[2.8480045536896417, 0.1040197004322949, 0.6454476426501725, -2.572253532539861e-05, 0.00047301560448944404, -0.0004728345556333968]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7701048370311381, 0.013762139150704044, -0.49333093957044066, 0.0024887879498121223, 0.0049533216904315705, -0.0016094561541114944]	[-1.1882626729923706, -0.035732960457168714, 0.05689390471108193, -0.0008871738859488569, -0.003939856568573042, 0.0015527193914643353]	[0.5270379915694678, 0.27393987214656484, -0.2023917731890696, 0.004473261601478782, -0.009429429734919299, 0.0006243681413727126]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-3.3693464259841868, -18.83630978984665, -9.663803391929822, -0.008246304487563116, -0.007740702751067672, 0.002015666254970722]	[8.152746859896295, -115.5638122005799, 33.8696008834916, -0.002902935492631984, 0.004029620531503332, 0.0014154325205680638]	[-37.09727247914549, -7.591595889767907, -113.43013727994837, -0.00036397191349273007, -0.0007055303180642993, 0.0004439811476460849]	8.638079667509462	
542	1055.825565	4.195516	True	1.2217307287185226	1.9566777351593783	9.762428259074667	0.25712099992236287	0.8765580845840835	0.26484505799744246	0.04071823920425204	0.9550374692062151	0.581089454227538	[-0.8105149361546341, 0.0036546810597207417, 2.880208505359907, 0.0012572031576086652, 0.0028703305421896074, 0.0002257455316045639]	[1.0189826184196766, 0.07004473473661549, 0.8811076350946164, 0.0002537613283753595, 0.00010076304191342516, -0.000595490346079635]	[2.8530543726466653, 0.10669719654272918, 0.6429291815377207, 1.8947217838399222e-05, 0.0003780897735958815, -0.00046647898163729433]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7715471121175551, 0.011618225516446581, -0.5033939504121864, 0.0017652082373252036, 0.004048246443335931, -0.001487274928129209]	[-1.1711586426812712, -0.1407634198440931, 0.07096589239564853, -0.001089267299439542, -0.0036956223126496848, 0.0016495690764866948]	[0.48286101376981366, 0.2620238694360715, -0.3009420021797276, 0.004459021332284331, -0.009553458126933307, 0.0006466996600900068]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.4273438007275985, -2.5354786700737932, -1.8059993086222113, -0.008732958805237192, -0.007959770355043654, 0.002063288321808437]	[24.42302915059222, -120.23455899574985, 23.036656031728615, -0.002543027322891757, 0.00446219704126892, 0.0014375173357011862]	[-52.841581494935845, -15.370308159823942, -104.84432113699329, -0.0005486154491943173, -0.0002983988187778392, 0.0003128174963530217]	8.192352414535621	
543	1058.719838	2.598215	True	1.2383197195784823	1.9202712635947705	9.854819701774513	0.2667685165870979	0.8831421524940632	0.2635734420751716	0.04446495079848934	0.9464390265538767	0.5836820566748364	[-0.8182315338990901, 0.0038351112024487236, 2.875180449584975, 0.0012706802337862518, 0.002905987691599732, 0.00021192179972251757]	[1.0074339887835488, 0.0681611121258873, 0.8818371298527908, 0.00024206293762577905, 6.459114445060937e-05, -0.0005784005205026128]	[2.8575929546053866, 0.10922174736614003, 0.6394611724626267, 6.325757787123603e-05, 0.00028205992729346064, -0.0004598395355610908]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7688512908732343, 0.023538616859750384, -0.5067193411370706, 0.0009372526310535149, 0.003078083287271368, -0.001286327625450533]	[-1.1383388880362546, -0.2373679729806941, 0.07483871941494119, -0.0012505173795789861, -0.0035368894807590217, 0.001770278713029013]	[0.42481487153727765, 0.24326058271895343, -0.39244858892682244, 0.004401463241191607, -0.009650126230134212, 0.0006820062733378909]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[6.1833432565523125, 13.608231975109309, 5.9769518965765664, -0.010306807495943817, -0.008838575187715192, 0.003312238060653603]	[42.39580083111175, -109.9177360583561, 11.261124411980264, -0.0019027910239138236, 0.0029910065309768077, 0.0018116625927007354]	[-68.58447115878273, -23.148971452443618, -96.25187145519769, -0.0011323256906862304, -8.21096615018956e-05, 0.0005184020053638693]	7.702978581934767	
544	1063.677396	4.411878	True	1.2539938831839357	1.8866400907283882	9.93641314359861	0.2758442185452619	0.8890889878349655	0.26255326495816933	0.048185816398242244	0.9377612589423269	0.5865735414117991	[-0.8259397816350984, 0.004059042289198833, 2.870082650362386, 0.001275954116150844, 0.002931916306207169, 0.00020004581764197213]	[0.9962925850261508, 0.06535639526197921, 0.8825535894922367, 0.00022878055730495405, 3.0046444042700084e-05, -0.0005601032079359964]	[2.8615160857968176, 0.11153543159064537, 0.6351637946118649, 0.00010689786194714098, 0.00018529785288711652, -0.0004529182637101609]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7698060419747578, 0.020257256743297418, -0.5174020292689945, 0.00012373317055925406, 0.002103250867655885, -0.0010953231905775306]	[-1.0896007591766899, -0.32488926032741533, 0.06847526753918808, -0.001405911901259448, -0.0033702036650723995, 0.0018908994271233995]	[0.35976162477878215, 0.21973943646377256, -0.466937751547858, 0.004325123869501261, -0.00969978801153197, 0.0007039120794017284]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.9814512118494463, -3.90062490768695, -2.4476742307808843, -0.009995898086647427, -0.008771288222642361, 0.0031394336111944423]	[60.537864877316125, -98.89941334405893, -0.504165464204755, -0.0018280066138602771, 0.0030219875655963443, 0.0018017932689921336]	[-76.3939114566437, -28.488702596188016, -76.25187145519769, -0.001322561312323594, 0.00044367057890922466, 0.0003019863137383186]	6.967696052078769	
545	1065.925469	1.973122	True	1.268224847007518	1.8561542023982591	10.005311793452426	0.28420303773217576	0.8943432367428523	0.2617956118474874	0.051775022107148086	0.9292458852036254	0.5896669669735437	[-0.8336582976916811, 0.004252750610783849, 2.8648768719363193, 0.001273255031919228, 0.0029477909419789966, 0.00019001747953370453]	[0.9857181589837926, 0.06172460444845437, 0.8831548778401039, 0.00021403041639222968, -2.769362638252366e-06, -0.0005405316877490072]	[2.864755152018652, 0.11359102536464648, 0.6302074723214958, 0.00014969966937005688, 8.816546937165085e-05, -0.00044616678479229204]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7708217190575773, 0.017449166773005533, -0.5283458773938836, -0.0006581549005810044, 0.0010679643927959284, -0.0009142514050335968]	[-1.024848501151876, -0.4026765132701379, 0.05190204977670882, -0.001543900229471638, -0.003191139914924978, 0.0020249565802589104]	[0.28795931006434433, 0.1915174069365028, -0.5243326646821824, 0.004233915659287476, -0.009724105295526978, 0.0006488375648164017]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.9152061139224663, -3.337415637137278, -2.691996454226898, -0.009430922491082886, -0.009617907121855791, 0.0029674883007214637]	[78.72569120514423, -87.19123773561618, -12.186010081093363, -0.0015729112129358315, 0.003127074717744218, 0.002007862911211341]	[-83.87888687572779, -33.73349962652391, -56.25187145519769, -0.0014508379410002117, 0.0006190487266070145, -0.0009285398764814385]	6.751914480912236	
546	1066.636862	0.589183	True	1.2804922800691856	1.829172618447094	10.059675406345603	0.29169950980073683	0.8988553489957172	0.2613116910491452	0.05511398041790938	0.9211384285984782	0.592865386494534	[-0.8413876521979085, 0.004420929731225088, 2.859560424376286, 0.0012627902630813353, 0.0029532775890117983, 0.00018176661208490073]	[0.9758712322363665, 0.057363285692495575, 0.8835387754485523, 0.00019794081377523133, -3.375631315340572e-05, -0.0005196500650087265]	[2.867242663439107, 0.1153414345829962, 0.6247633721740061, 0.00019149807422752199, -8.98704691161468e-06, -0.00043995279944121783]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[-0.7718985942166866, 0.015116953902269007, -0.5395520608910674, -0.0014302299385170571, 2.6373881128947203e-05, -0.0007371784131653287]	[-0.9440258867223016, -0.4706769209731557, 0.025072976764253723, -0.001673635093966236, -0.0030044790363796758, 0.002152738798170091]	[0.20938424041360781, 0.15856900778472058, -0.5645561561402008, 0.004124590763610329, -0.009703742546084661, 0.000597238312082463]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.848967947329167, -2.774216621471673, -2.936314226589378, -0.009235334472605031, -0.009620426056134775, 0.002890972432647308]	[96.91351587656092, -75.48304948431525, -23.86785160384001, -0.0014685082864664527, 0.0031592484869268655, 0.001898299409491454]	[-91.36385435784051, -38.97829387419685, -36.25187145519769, -0.001632129370699487, 0.001100837590751572, -0.000869202016310151]	6.806936670147734	
