frame 15/300	mpc_controller.times[-1]=0.374743s	[1.4316286595926015, 1.428449349721673, 0.5175856165464316, 0.5000000000224549, 0.012349044598036735, 3.469446951953614e-18, 0.3759633348929844, 0.1034143410566314, 0.10341434105663141]	saved figure 14.png
frame 16/300	mpc_controller.times[-1]=1.433647s	[1.4313547347329871, 1.4274152063099281, 0.5209650486817256, 0.5000000000294293, 0.015030694643000957, 6.938893903907228e-18, 0.4246145671772359, 0.11012798130591114, 0.11012798130591117]	saved figure 15.png
frame 17/300	mpc_controller.times[-1]=3.480341s	[1.4311434911628216, 1.426313926495452, 0.524722227891433, 0.5000000000378093, 0.018105579194334455, 1.0408340855860843e-17, 0.4758530742296451, 0.1168718621260525, 0.11687186212605252]	saved figure 16.png
frame 18/300	mpc_controller.times[-1]=0.923599s	[1.431008850648748, 1.4251452078725355, 0.5288694289365227, 0.5000000000476064, 0.021607607515645555, 1.734723475976807e-17, 0.5304109215822962, 0.12364611973110495, 0.12364611973110504]	saved figure 17.png
frame 19/300	mpc_controller.times[-1]=0.841289s	[1.4309647161436332, 1.4239087466733293, 0.533418959014119, 0.5000000000588196, 0.02557085153937179, 3.2959746043559335e-17, 0.5881509617140588, 0.13045089094867354, 0.1304508909486737]	saved figure 18.png
frame 20/300	mpc_controller.times[-1]=2.864518s	[1.4310270841227988, 1.4226042377617105, 0.5383790260894301, 0.5000000000714335, 0.030032344138017673, 6.591949208711867e-17, 0.6485815097582053, 0.13728631322268242, 0.1372863132226827]	saved figure 19.png
frame 21/300	mpc_controller.times[-1]=2.780277s	[1.4312119415419169, 1.421231374626861, 0.5437578507511126, 0.5000000000869527, 0.035029298166186544, 1.231653667943533e-16, 0.7123918061387192, 0.14415252461615086, 0.14415252461615138]	saved figure 20.png
frame 22/300	mpc_controller.times[-1]=4.004653s	[1.4315365018951987, 1.4197898493772676, 0.5495610500794653, 0.5000000001068696, 0.04060066918004624, 2.1510571102112408e-16, 0.7791213991003909, 0.15104966383350307, 0.15104966383350396]	saved figure 21.png
frame 23/300	mpc_controller.times[-1]=0.364358s	[1.4320179758929574, 1.4182793527347288, 0.5557942369953925, 0.500000000131744, 0.04678560533411523, 3.5388358909926865e-16, 0.8492342844493633, 0.1579778701648651, 0.15797787016486647]	saved figure 22.png
frame 24/300	mpc_controller.times[-1]=6.609708s	[1.4326746722752781, 1.4166995740279409, 0.5624604867159316, 0.5000000001621481, 0.05362475766018025, 5.48172618408671e-16, 0.9223614934397351, 0.16493728355385076, 0.16493728355385287]	saved figure 23.png
frame 25/300	mpc_controller.times[-1]=0.613546s	[1.4335249066991382, 1.415050201185652, 0.5695628512435086, 0.5000000002020855, 0.06115898175034958, 8.118505867571457e-16, 0.9989540032027139, 0.17192804456790226, 0.17192804456790525]	saved figure 24.png
frame 26/300	mpc_controller.times[-1]=0.359603s	[1.4345870009107242, 1.4133309207309162, 0.5771043531783542, 0.5000000002556644, 0.06942934135387441, 1.1553258350005535e-15, 1.0789845015697037, 0.17895029440762633, 0.17895029440763044]	saved figure 25.png
frame 27/300	mpc_controller.times[-1]=2.079070s	[1.4358805507225587, 1.411541417774762, 0.5850845531625496, 0.500000000327113, 0.07847841081469266, 1.592476150946709e-15, 1.1620591771215083, 0.18600417490964646, 0.1860041749096519]	saved figure 26.png
frame 28/300	mpc_controller.times[-1]=0.734666s	[1.4374251761364882, 1.4096813760095346, 0.5935029557892102, 0.5000000004225362, 0.08834898463798727, 2.1371793224034263e-15, 1.2487733034092474, 0.19308982854946763, 0.19308982854947468]	saved figure 27.png
frame 29/300	mpc_controller.times[-1]=0.619284s	[1.4392405218388058, 1.4077504777028096, 0.6023590011032163, 0.5000000005481247, 0.09908408111322013, 2.806782584130474e-15, 1.339050948237388, 0.20020739844435406, 0.200207398444363]	saved figure 28.png
frame 30/300	mpc_controller.times[-1]=0.358269s	[1.4413462574251796, 1.4057484036909755, 0.6116520552050394, 0.500000000710143, 0.11072694607971281, 3.6186331708876196e-15, 1.432975809765482, 0.20735702835621994, 0.20735702835623107]	saved figure 29.png
frame 31/300	mpc_controller.times[-1]=0.358477s	[1.4437620772973554, 1.403674833372802, 0.6213813998778522, 0.5000000009148762, 0.12332105682119775, 4.579669976578771e-15, 1.530625616525979, 0.21453886269453312, 0.21453886269454675]	saved figure 30.png
frame 32/300	mpc_controller.times[-1]=0.354775s	[1.4465077001917659, 1.401529444702965, 0.6315462210572108, 0.5000000011685799, 0.13691012608701553, 5.710709682915649e-15, 1.63207258777797, 0.22175304651923197, 0.22175304651924843]	saved figure 31.png
frame 33/300	mpc_controller.times[-1]=6.761463s	[1.4496040884728694, 1.3993119141855577, 0.6421383978402736, 0.5000000014774271, 0.1515378266312386, 7.029099524658022e-15, 1.735946430454721, 0.22899972554365525, 0.2289997255436749]	saved figure 32.png
frame 34/300	mpc_controller.times[-1]=1.090935s	[1.4530722709010715, 1.397021916871819, 0.653149665969136, 0.5000000018222797, 0.16724806689018257, 8.507083926190262e-15, 1.843804107145399, 0.23627904613748568, 0.23627904613750875]	saved figure 33.png
frame 35/300	mpc_controller.times[-1]=2.662376s	[1.4569333432595124, 1.394659126349451, 0.6645716057362587, 0.5000000021830457, 0.18408499251534122, 1.0103029524088925e-14, 1.955242684090965, 0.24359115532970593, 0.24359115532973255]	saved figure 34.png
frame 36/300	mpc_controller.times[-1]=0.502757s	[1.4612084677210984, 1.392223214735995, 0.6763956298373182, 0.5000000025388789, 0.2020929873392142, 1.1775302954930567e-14, 2.070343344672509, 0.2509362008115683, 0.25093620081159845]	saved figure 35.png
frame 37/300	mpc_controller.times[-1]=0.538013s	[1.4659188707807518, 1.3897138526721882, 0.6886129713059943, 0.5000000028682852, 0.22131667373445857, 1.3489209749195652e-14, 2.189182870728967, 0.25831433093957784, 0.2583143309396114]	saved figure 36.png
frame 38/300	mpc_controller.times[-1]=3.067291s	[1.4710836929282427, 1.3871307093152907, 0.7012114985900029, 0.500000003149252, 0.24179535708515437, 1.517536096784511e-14, 2.3099176771119816, 0.2657256947384887, 0.2657256947385256]	saved figure 37.png
frame 39/300	mpc_controller.times[-1]=6.585847s	[1.47672143087689, 1.3844734523323865, 0.7141785885864184, 0.5000000033593488, 0.26356701189271686, 1.6785184353551585e-14, 2.43408919019182, 0.2731704419043145, 0.27317044190435424]	saved figure 38.png
frame 40/300	mpc_controller.times[-1]=0.940573s	[1.4828506319156656, 1.3817417478934433, 0.7275014008795754, 0.50000000347706, 0.28666978905902496, 1.8256229861179918e-14, 2.5615431480067445, 0.28064872280735137, 0.2806487228073936]	saved figure 39.png
frame 41/300	mpc_controller.times[-1]=6.155357s	[1.4894880963748944, 1.3789352606604022, 0.7411665234148662, 0.5000000035064538, 0.31113828193347776, 1.955380302121057e-14, 2.691181151441317, 0.28816068849521553, 0.28816068849525966]	saved figure 40.png
frame 42/300	mpc_controller.times[-1]=4.315035s	[1.4966495639843305, 1.376053653784058, 0.7551602475019612, 0.5000000034555528, 0.3370050214390244, 2.0650148258027912e-14, 2.8234651935755424, 0.29570649069589394, 0.2957064906959395]	saved figure 41.png
frame 43/300	mpc_controller.times[-1]=1.377493s	[1.5043507849051472, 1.3730965888999709, 0.7694686420616406, 0.5000000033202815, 0.3643026713352189, 2.1538326677728037e-14, 2.95867671503929, 0.30328628182080924, 0.3032862818208558]	saved figure 42.png
frame 44/300	mpc_controller.times[-1]=2.981683s	[1.5126050170285075, 1.370063726145748, 0.784077597595739, 0.5000000029418553, 0.3930590471725506, 2.225997164373439e-14, 3.095356151635225, 0.3109002149678982, 0.3109002149679454]	saved figure 43.png
frame 45/300	mpc_controller.times[-1]=4.446542s	[1.5214240527087477, 1.36695472413034, 0.7989728982253992, 0.5000000021477266, 0.42329922811768, 2.273181642920008e-14, 3.234082512363027, 0.31854844392470394, 0.3185484439247511]	saved figure 44.png
frame 46/300	mpc_controller.times[-1]=9.823552s	[1.5308180741373292, 1.3637692399250454, 0.8141402837997499, 0.5000000007640362, 0.45504532124031183, 2.2801205368239152e-14, 3.374380818703559, 0.32623112317148206, 0.3262311231715285]	saved figure 45.png
frame 47/300	mpc_controller.times[-1]=2.321423s	[1.5407955297803375, 1.360506929054453, 0.8295655075948929, 0.4999999986282115, 0.4883162711058891, 2.2246093855926574e-14, 3.515967592636742, 0.33394840788432123, 0.3339484078843657]	saved figure 46.png
frame 48/300	mpc_controller.times[-1]=2.844428s	[1.551362807466421, 1.357167445491185, 0.8452344181856474, 0.49999999557889135, 0.5231272761551055, 2.0788926136106056e-14, 3.658430999864459, 0.3417004539382768, 0.3417004539383177]	saved figure 47.png
frame 49/300	mpc_controller.times[-1]=7.826006s	[1.5625243909697482, 1.3537504416436374, 0.8611329790283807, 0.4999999914870973, 0.5594901551250246, 1.8138268664813495e-14, 3.801585857578294, 0.3494874179105198, 0.34948741791055504]	saved figure 48.png
frame 50/300	mpc_controller.times[-1]=2.701712s	[1.5742825311315793, 1.3502555683538542, 0.877247349695469, 0.4999999862272924, 0.5974127700956332, 1.3933298959045715e-14, 3.9449443660284387, 0.357309457083499, 0.35730945708352596]	saved figure 49.png
frame 51/300	mpc_controller.times[-1]=4.150881s	[1.5866370807274803, 1.3466824748900825, 0.8935639460541364, 0.4999999796796812, 0.6368987750879199, 7.813194535799539e-15, 4.0881310975355305, 0.36516672944811807, 0.3651667294481336]	saved figure 50.png
frame 52/300	mpc_controller.times[-1]=6.928279s	[1.5995853014336676, 1.3430308089407552, 0.9100695043324587, 0.49999997172391597, 0.6779473160335097, 6.245004513516506e-16, 4.230702345406216, 0.3730593937069264, 0.3730593937069271]	saved figure 51.png
frame 53/300	mpc_controller.times[-1]=2.315575s	[1.6131217568888063, 1.3393002166055445, 0.9267511319424458, 0.49999996224990995, 0.7205529042070348, 1.174060848541103e-14, 4.372234019398888, 0.38098760927732506, 0.38098760927730674]	saved figure 52.png
frame 54/300	mpc_controller.times[-1]=3.553061s	[1.6272345140030973, 1.3354903423916027, 0.943592196025179, 0.4999999511377918, 0.7646958594036475, 2.5923707624997405e-14, 4.50917616910289, 0.3889515362947861, 0.3889515362947443]	saved figure 53.png
frame 55/300	mpc_controller.times[-1]=9.581847s	[1.641897049177568, 1.3316008292017092, 0.9605713066984345, 0.49999993828553935, 0.8103253429070647, 4.3520742565306136e-14, 4.636246722193168, 0.39695133561608764, 0.39695133561601753]	saved figure 54.png
frame 56/300	mpc_controller.times[-1]=3.488788s	[1.6570832743296666, 1.3276313183286577, 0.9776680128947604, 0.49999992359952583, 0.8573923179492287, 6.486478021372477e-14, 4.76178532274381, 0.40498716882256236, 0.4049871688224589]	saved figure 55.png
frame 57/300	mpc_controller.times[-1]=4.390259s	[1.672766161273639, 1.3235814494483344, 0.9948662705255646, 0.49999990699258673, 0.9058485622524625, 9.028888747764086e-14, 4.882781398763196, 0.4130591982233617, 0.41305919822321946]	saved figure 56.png
frame 58/300	mpc_controller.times[-1]=4.678291s	[1.6889188964603905, 1.3194508606118327, 1.0121510586363767, 0.499999888387623, 0.9556475163493117, 1.200844979010185e-13, 4.999277168153578, 0.4211675868587338, 0.42116758685854727]	saved figure 57.png
frame 59/300	mpc_controller.times[-1]=9.332814s	[1.7055135551118044, 1.315239188237646, 1.0295116654330274, 0.49999986772054034, 1.006743373296672, 1.5450141166439835e-13, 5.111563207139425, 0.42931249850331693, 0.42931249850308045]	saved figure 58.png
frame 60/300	mpc_controller.times[-1]=15.660506s	[1.7225422755298638, 1.3109654103536377, 1.0468927299364599, 0.5000263047576932, 1.0590119342259563, 4.767980080802592e-05, 5.208591837617137, 0.42324918916468257, 0.43750095927829147]	saved figure 59.png
frame 61/300	mpc_controller.times[-1]=20.002088s	[1.7400086821549388, 1.3066756976205978, 1.0642028622780784, 0.5001257866112823, 1.1122076705148085, 0.0002518776079803997, 5.282530738752066, 0.399315569422276, 0.4457205091557567]	saved figure 60.png
frame 62/300	mpc_controller.times[-1]=4.032243s	[1.7579113619192608, 1.3024179658528114, 1.081378885803243, 0.5003317339456993, 1.1660886527264027, 0.0007204784630200911, 5.350688925825045, 0.3714489267049079, 0.4539790388560754]	saved figure 61.png
frame 63/300	mpc_controller.times[-1]=11.818571s	[1.7762505131381179, 1.2982368122698627, 1.0983624053824919, 0.5006781052912282, 1.2204293286338752, 0.0015549278806898659, 5.407907852539886, 0.33609999695702436, 0.4622744054746465]	saved figure 62.png
frame 64/300	mpc_controller.times[-1]=4.815672s	[1.7950263673198705, 1.2941731742245228, 1.1150996364723196, 0.501197184201972, 1.2750200005682917, 0.002848818304316103, 5.454117670970512, 0.2948742875605789, 0.4706073826552825]	saved figure 63.png
frame 65/300	mpc_controller.times[-1]=6.558613s	[1.8142393205264087, 1.290264387656136, 1.1315411176819428, 0.501919973063543, 1.3296662764465292, 0.004688154265388544, 5.490334949535275, 0.25080525740883935, 0.47897789807600866]	saved figure 64.png
frame 66/300	mpc_controller.times[-1]=6.839335s	[1.8338896395973499, 1.2865435761819388, 1.1476415158360835, 0.5028793344713792, 1.3841885014272497, 0.00715121245853903, 5.517456939190986, 0.21036072174353118, 0.4873861105644197]	saved figure 65.png
frame 67/300	mpc_controller.times[-1]=10.445254s	[1.8539770230383181, 1.283039829455392, 1.1633593217582325, 0.5041078369318567, 1.4384212273013328, 0.010308191704331143, 5.535803429985087, 0.1847060430966016, 0.49583220462018723]	saved figure 66.png
frame 68/300	mpc_controller.times[-1]=8.479001s	[1.874500813681183, 1.279778389415834, 1.1786565113663976, 0.5056374182759955, 1.4922126560961624, 0.014221495662774392, 5.546063699888802, 0.18865127618320393, 0.5043163421949114]	saved figure 67.png
frame 69/300	mpc_controller.times[-1]=8.652273s	[1.8954576464015473, 1.2767811424914408, 1.193503314024894, 0.5074976849471625, 1.5454214604957874, 0.01894616491603357, 5.548396690429333, 0.2266259991734, 0.5128386961789856]	saved figure 68.png
frame 70/300	mpc_controller.times[-1]=8.236041s	[1.9168414970055037, 1.2740672632159848, 1.2078792886860819, 0.509714709405096, 1.5979155276917791, 0.024530777398861198, 5.5433094740014965, 0.2895519041160757, 0.5213994389167189]	saved figure 69.png
frame 71/300	mpc_controller.times[-1]=2.800048s	[1.9386462650928036, 1.2716537705050406, 1.2217704633355888, 0.5123116789762405, 1.6495725877241019, 0.03101880058032544, 5.531628291473532, 0.36802431594930307, 0.5299987431655941]	saved figure 70.png
frame 72/300	mpc_controller.times[-1]=7.300632s	[1.9608600747812708, 1.2695542854357342, 1.2351744798617053, 0.5153073322444146, 1.7002774703883121, 0.03844558812337728, 5.512445802115472, 0.45517870467931393, 0.5386367778789971]	saved figure 71.png
frame 73/300	mpc_controller.times[-1]=5.514575s	[1.983468245050009, 1.2677795876368516, 1.2480972184111871, 0.518716687920651, 1.749923041648122, 0.046839749210609266, 5.486745015718588, 0.5481972609733743, 0.5473137293759154]	saved figure 72.png
frame 74/300	mpc_controller.times[-1]=8.587931s	[2.0064534399574865, 1.266337618523105, 1.2605524882641186, 0.52255100990691, 1.7984098149655665, 0.05622314619250998, 5.454507696012766, 0.644831731664369, 0.5560297604348623]	saved figure 73.png
frame 75/300	mpc_controller.times[-1]=5.620764s	[2.0297959137192687, 1.2652334777386123, 1.2725616746275854, 0.5268177478613403, 1.845645624625517, 0.06661086400632471, 5.415877572696186, 0.7435723296762531, 0.5647850532758586]	saved figure 74.png
frame 76/300	mpc_controller.times[-1]=7.201275s	[2.053473904441047, 1.2644694372846212, 1.2841533813730228, 0.5315204763787271, 1.8915453465589411, 0.07801120745853288, 5.370991350840105, 0.8432189254878117, 0.5735797834036672]	saved figure 75.png
frame 77/300	mpc_controller.times[-1]=2.605541s	[2.077465230391375, 1.2640462393496856, 1.295359660420886, 0.5366606926273925, 1.9360237644945988, 0.09042890742824923, 5.318776445515011, 0.9438365928899128, 0.5824141284653411]	saved figure 76.png
frame 78/300	mpc_controller.times[-1]=2.132284s	[2.101749378303955, 1.2639644896254807, 1.3062118073380071, 0.5422398340973261, 1.978988180877412, 0.10386860635175368, 5.258133849998219, 1.0456925329536502, 0.5912882668822316]	saved figure 77.png
frame 79/300	mpc_controller.times[-1]=3.471609s	[2.1263083154130062, 1.264224693790965, 1.3167402119832525, 0.5482593352954691, 2.0203381606242496, 0.11833495685098476, 5.188823776066915, 1.1483039002228002, 0.6002023778804921]	saved figure 78.png
frame 80/300	mpc_controller.times[-1]=1.738272s	[2.151127350959234, 1.2648272571190529, 1.326974219781511, 0.5547206356777918, 2.0599658651485138, 0.13383263055971367, 5.110339760234595, 1.2515918037665397, 0.609156641494208]	saved figure 79.png
frame 81/300	mpc_controller.times[-1]=3.550737s	[2.176195773642495, 1.2657724803578958, 1.3369420118249136, 0.5616251817114802, 2.097756596824667, 0.15036631828648042, 5.022255761902828, 1.3555067737494828, 0.6181512385692026]	saved figure 80.png
frame 82/300	mpc_controller.times[-1]=1.798602s	[2.201506828314847, 1.2670605551483427, 1.3466704605761413, 0.5689744278902047, 2.1335891248925676, 0.1679407298020877, 4.924156831313578, 1.460014159950019, 0.6271863507665872]	saved figure 81.png
frame 83/300	mpc_controller.times[-1]=9.649814s	[2.227056787080274, 1.2686915592558812, 1.3561849688576237, 0.5767698369008728, 2.1673360548222966, 0.18656059398017635, 4.815743583260701, 1.5650888647166885, 0.6362621605664882]	saved figure 82.png
frame 84/300	mpc_controller.times[-1]=2.353128s	[2.2528426984953804, 1.2706654503685941, 1.3655093370320686, 0.5850128815575285, 2.198864409944249, 0.20623065785417757, 4.69687422789321, 1.6707123801205674, 0.645378851271617]	saved figure 83.png
frame 85/300	mpc_controller.times[-1]=2.059893s	[2.2788581505427326, 1.2729820596020835, 1.3746656235103498, 0.5937050461990031, 2.228036206408403, 0.22695568620266177, 4.567518358502605, 1.7768709699872807, 0.6545366070109429]	saved figure 84.png
frame 86/300	mpc_controller.times[-1]=6.415759s	[2.3050864767918258, 1.2756410843811907, 1.3836739841946928, 0.602847827638323, 2.2547090485361507, 0.24874046118615803, 4.427803705190503, 1.8835542774293161, 0.6637356127433842]	saved figure 85.png
frame 87/300	mpc_controller.times[-1]=2.766222s	[2.3314910317559754, 1.2786420803970207, 1.3925525561433971, 0.612442736409708, 2.2787368524493754, 0.27158978187559746, 4.278079192008562, 1.9907545376290565, 0.6729760542615313]	saved figure 86.png
frame 88/300	mpc_controller.times[-1]=3.670436s	[2.358003618927632, 1.281984452780541, 1.4013179184643818, 0.6224912977524143, 2.299972645318206, 0.295508463950631, 4.11954375890023, 2.0984659129007985, 0.6822581181953644]	saved figure 87.png
frame 89/300	mpc_controller.times[-1]=3.713443s	[2.384508220313748, 1.285667445642144, 1.4099837029009037, 0.632995053818699, 2.3182649269822386, 0.32050133863879854, 3.9516968680837654, 2.2066840424433063, 0.6915819920160095]	saved figure 88.png
frame 90/300	mpc_controller.times[-1]=1.687338s	[2.4108288329497967, 1.2896901317038947, 1.4185616551489928, 0.6439555633606879, 2.3334613401346624, 0.3465732532149626, 3.776888226808748, 2.3154057390116995, 0.7009478640394909]	saved figure 89.png
frame 91/300	mpc_controller.times[-1]=2.129063s	[2.4367097575237584, 1.2940410497270456, 1.4270743097101533, 0.655361555175696, 2.3454343519357894, 0.37370339046317147, 3.5963074669238826, 2.416011908123564, 0.7103559234305155]	saved figure 90.png
frame 92/300	mpc_controller.times[-1]=1.649712s	[2.4618286974841688, 1.2987027716861697, 1.4355492524518252, 0.6671945053164038, 2.354070220284311, 0.4018563533934161, 3.4120405838252625, 2.512233815122907, 0.719806360206274]	saved figure 91.png
frame 93/300	mpc_controller.times[-1]=6.566745s	[2.485824455100556, 1.3036583690753027, 1.4440109342338674, 0.6794366035381139, 2.359253254016817, 0.4309981005877815, 3.2268617199854663, 2.606542353300689, 0.7292993652402588]	saved figure 92.png
frame 94/300	mpc_controller.times[-1]=5.027507s	[2.5083359918198354, 1.3088913555617212, 1.4524779496355298, 0.6920708029347532, 2.360871514416229, 0.46109585641304607, 3.0450633540684264, 2.6972834582244554, 0.7388351302660945]	saved figure 93.png
frame 95/300	mpc_controller.times[-1]=6.230003s	[2.5290468120458662, 1.3143856868871744, 1.46096551779741, 0.7050807400102737, 2.3588145963215466, 0.49211808862162554, 2.8711427139370893, 2.78458970818878, 0.7484138478811092]	saved figure 94.png
frame 96/300	mpc_controller.times[-1]=4.799457s	[2.547732585613157, 1.3201257378175044, 1.4694853579662241, 0.7184507070782205, 2.3529748150570162, 0.5240344621454648, 2.7113325384887395, 2.868590105096739, 0.7580357115511268]	saved figure 95.png
frame 97/300	mpc_controller.times[-1]=3.780925s	[2.5642945242953665, 1.3260962782737313, 1.4780456954564782, 0.7321656264664941, 2.343248355120522, 0.5568157941863814, 2.573139062809453, 2.9494088139910706, 0.767700915613412]	saved figure 96.png
frame 98/300	mpc_controller.times[-1]=7.079171s	[2.5787664840643587, 1.3322824491828857, 1.486651323186885, 0.746211025472123, 2.329536234204917, 0.5904340112336738, 2.4651819953661276, 3.0271655480369803, 0.7774096552810068]	saved figure 97.png
frame 99/300	mpc_controller.times[-1]=13.177319s	[2.5913160814163065, 1.3386697379245653, 1.4952913677926003, 0.7605730120605498, 2.311775263985626, 0.6248621077140639, 2.394974868722306, 3.1019756585596876, 0.7871621266466807]	saved figure 98.png
frame 100/300	mpc_controller.times[-1]=6.651464s	[2.6023071953626653, 1.3452439541698564, 1.5038844900290984, 0.7752382496681675, 2.2900873657075693, 0.6600741071920093, 2.3545058953240807, 3.173950245828739, 0.796958526686794]	saved figure 99.png
frame 101/300	mpc_controller.times[-1]=6.122396s	[2.6120929927203953, 1.3519912036932822, 1.5123567966951568, 0.7901939362609693, 2.2645940556594564, 0.6960450233973597, 2.3508083641279507, 3.243196356935763, 0.806799053265231]	saved figure 100.png
frame 102/300	mpc_controller.times[-1]=7.800172s	[2.62097598965291, 1.3588978623357446, 1.5206418618525854, 0.8054277826541182, 2.235416133297522, 0.7327508234703485, 2.377964167291774, 3.309817051262929, 0.8166839051373699]	saved figure 101.png
frame 103/300	mpc_controller.times[-1]=15.410250s	[2.629188395768983, 1.3659505493347444, 1.5286806989899, 0.8209279917326524, 2.2026733868483834, 0.770168392537767, 2.4321895591545157, 3.37391155867397, 0.82661328195411]	saved figure 102.png
frame 104/300	mpc_controller.times[-1]=5.101877s	[2.636889799615851, 1.3731361001528934, 1.5364215132483088, 0.8366832381648536, 2.166484268563587, 0.8082754997865494, 2.509193311001036, 3.435575413824031, 0.8365873842659163]	saved figure 103.png
frame 105/300	mpc_controller.times[-1]=5.553612s	[2.6441759978065034, 1.3804415386246185, 1.5438195421372574, 0.8526826489037961, 2.12696564092909, 0.847050765839648, 2.6047050460610897, 3.4949005760117013, 0.846606413526827]	saved figure 104.png
frame 106/300	mpc_controller.times[-1]=12.181471s	[2.651092890190891, 1.3878540482984985, 1.5508367962277214, 0.8689157845723666, 2.0842325331724227, 0.8864736312629456, 2.7147293126377274, 3.551975557563913, 0.8566705720985052]	saved figure 105.png
frame 107/300	mpc_controller.times[-1]=5.976755s	[2.6576510508889313, 1.3953609430969833, 1.5574417340699624, 0.8853726214226263, 2.0383979198194484, 0.9265243263487348, 2.8357445910586967, 3.60688555516325, 0.8667800632543189]	saved figure 106.png
frame 108/300	mpc_controller.times[-1]=6.392226s	[2.66383945862374, 1.4029496441735532, 1.5636050938231323, 0.9020435192078223, 1.989571628078307, 0.9671838491850246, 2.9640613794123256, 3.6597124227938522, 0.8769350911834429]	saved figure 107.png
frame 109/300	mpc_controller.times[-1]=3.946827s	[2.6696334999584344, 1.4106076361353441, 1.5693079454962127, 0.9189192324774972, 1.937862211580609, 1.0084339241760796, 3.098811053245346, 3.710535329795387, 0.8871358609948582]	saved figure 108.png
frame 110/300	mpc_controller.times[-1]=3.281351s	[2.67500394526056, 1.4183224481768457, 1.5745337822678502, 0.9359908675175187, 1.8833750360000776, 1.0502569878499801, 3.2364126657542927, 3.759429843871781, 0.8973825787215475]	saved figure 109.png
frame 111/300	mpc_controller.times[-1]=5.935002s	[2.679920043608402, 1.4260816078536622, 1.579274634803409, 0.953249898056382, 1.8262136094366455, 1.0926361482592777, 3.376589676690172, 3.806469465416103, 0.9076754513247361]	saved figure 110.png
