index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	
506	941.599750	2.043003	True	1.5398955194523245	2.7826194237080704	0.18620641127681975	0.24578834696417382	0.0268796794781164	0.08737958259675122	[-0.5474617879213023, 0.0025641181249970828, 2.9969446068147567, 0.00025477492081672055, 0.0009388449967173577, -0.0019544415530982355]	[1.0475938104346607, -0.06316848917738209, 0.7879571635128585, -0.0018448229296470057, -0.0009593716808501731, -0.00013847118012124388]	[2.2684927116714113, 0.045587566607733485, -1.5233990182521375, 0.0005661928248572709, 0.0008808730912103008, 0.00023378108960580708]	[-0.7542987246821962, 0.027533025583100078, -0.054510059493190814, 0.012523311735395105, -0.004478373865912401, 0.0032619900622914825]	[-0.39422137106616445, 0.3845674834347607, 0.17652918773055704, 0.0013328648507928604, 0.00793096888678657, -0.001503747313345758]	[-0.0516506605812884, 0.12430889014141977, -0.02428676322892919, 0.003391111800873734, 0.0042602158609574056, -0.0021115846573144387]	[1.3921995995327663, -3.6779453999297265, -8.861717055391077, 0.0025351269548978214, -0.0021845046539458292, 0.012801227843138079]	[74.67358026957453, 68.91480274409219, 33.22307639438001, 0.005824207568633613, 0.00474765400136472, 0.0011431887392397916]	[25.325376172244567, 122.81441273388323, -3.238033898484554, -0.00418858711466495, -0.003797440407575174, -0.000938766232320884]	
507	943.851985	2.242852	True	1.5327065942817784	2.7632822774109034	0.18644466633032103	0.2440485650581688	0.026821457985620162	0.08545646857578147	[-0.5550115878666863, 0.0028404865393401924, 2.9963349145386395, 0.00038140058035811074, 0.0008930368823103934, -0.001918609118353362]	[1.0440264383140982, -0.05909524137247275, 0.7898663347663609, -0.0018275519181631958, -0.0008779579713905802, -0.000153765854328431]	[2.268073781655558, 0.047361059670812215, -1.5236375053800302, 0.0005990608192428103, 0.0009211155204161055, 0.00021192996779650214]	[-0.7556541227995479, 0.0247735520396688, -0.0688390507962483, 0.012792290635884378, -0.004679958853612665, 0.003907880891746995]	[-0.3189773525653096, 0.42931448165973063, 0.20748038101086147, 0.002118667634118069, 0.008355638725466637, -0.0015252891961135852]	[-0.032002094125362215, 0.23047624070254188, -0.023692820293913355, 0.003185455859690745, 0.0037843680096980407, -0.0022634359507903877]	[1.477263215949449, -3.3337923310155624, -8.973897047670675, 0.0041803839439798415, -0.0007061208441805477, 0.010083324271816147]	[87.97440857755144, 48.914802744092185, 41.784332513360695, 0.008043629156831052, 0.004018981290312844, -0.0002386543962292014]	[22.757958442764536, 120.99355633118041, 7.992298511668526, -0.0021219934892734785, -0.005731836099147048, -0.0022764988497611634]	
508	947.045472	3.179330	True	1.5239326524486585	2.7461670146385133	0.1866678377073406	0.24219466697745096	0.02673015587922707	0.08355593484767852	[-0.5625747197376236, 0.0030905383679411262, 2.9955808001826782, 0.0005103296663180238, 0.0008453824442229676, -0.0018765167541593159]	[1.0412706909099994, -0.05465991227227116, 0.7921234242775942, -0.0018025824941747075, -0.0007926829782139086, -0.00016908756794398947]	[2.267838610131283, 0.05017819084676084, -1.5238216571180805, 0.00062966373691668, 0.0009565007769685, 0.00018865447717349946]	[-0.7569336899717556, 0.022295172684630302, -0.08333065444466242, 0.01298312906867988, -0.004846092503476051, 0.004515282383543007]	[-0.23188759080457708, 0.45686560462607767, 0.24603783305054766, 0.0028725817523876734, 0.008703017389825136, -0.0015080696303139878]	[-0.014875103032181392, 0.3330291748323393, -0.01352062898918942, 0.0029385556640118844, 0.0032885744752077814, -0.0023961027806783095]	[1.5701143186977158, -2.9933249627338006, -9.08625627102327, 0.0032208608952584506, -0.00023825237060637046, 0.009423628655725668]	[101.26932541734773, 28.914802744092185, 50.35151828785339, 0.007530264825026305, 0.0029554762178424024, 0.00038168105118277995]	[19.783769237519703, 116.1880754897035, 18.979418086484483, -0.0026898137259309383, -0.005926162756312504, -0.00195958880842416]	
509	949.052039	2.001069	True	1.5134369331366087	2.731885346641644	0.18690363378496314	0.24025946087700925	0.026611152576024193	0.08172019865336853	[-0.5701414547041707, 0.0033174496694695485, 2.9946721891486994, 0.0006408147126364706, 0.0007961028376312606, -0.0018287659056859223]	[1.0394362491691018, -0.050034853491162976, 0.7948134326417767, -0.0017703345687404136, -0.000703927000434197, -0.0001841393230225265]	[2.2677609726191186, 0.05399331741729366, -1.5238570137076033, 0.0006577186683621847, 0.0009865625712872862, 0.00016425103786364651]	[-0.7563449795173439, 0.020174955050217856, -0.09967052340899238, 0.013102870578712442, -0.00500320259280959, 0.005040941044840548]	[-0.13470518218108735, 0.46712764485122377, 0.29392785762293416, 0.0035744547953571334, 0.009051565098615353, -0.0014705280950232495]	[-0.000502888642156132, 0.43008175696346473, 0.00595727340384796, 0.0026762826705688356, 0.002719473681589672, -0.00248851790726924]	[3.720376149741294, -2.5662039768991063, -11.131911645869964, 0.0023838759534623335, -0.00019889885223785763, 0.00807608417621542]	[112.50394757271683, 8.914916023605521, 60.86009674807142, 0.006715411866140839, 0.003158655160041839, 0.0007049164431442432]	[16.5520663191397, 109.24209294324338, 29.60420983182062, -0.002847535611797033, -0.0069831217432233875, -0.0013076826599231262]	
510	951.724845	2.667771	True	1.5012531619169178	2.7208473978808247	0.18720864023697897	0.23828115056326196	0.026480885240446256	0.07998578139738745	[-0.5776931960203567, 0.003524752317223646, 2.993590709030813, 0.0007720848084593701, 0.0007455298876047358, -0.0017758661572446197]	[1.0385826188067218, -0.045393396742815166, 0.7980015709925131, -0.0017311205489194705, -0.0006118924970707671, -0.00019875224281239932]	[2.267813435842363, 0.05875120425033115, -1.523650281897046, 0.0006828848964716265, 0.0010108527333160346, 0.00013894391291026929]	[-0.7539071779997812, 0.01840697143545302, -0.11783074550968115, 0.013139742284585858, -0.005102708329858779, 0.0055465188393542236]	[-0.03572180737254012, 0.4600068118784687, 0.34547710637710516, 0.004265948698414166, 0.009358349061218487, -0.0014197796913601602]	[0.011104843396460841, 0.5216041736001202, 0.03478289755481087, 0.0023611618683425347, 0.002134129379322608, -0.0025762225401620552]	[5.8410936885263425, -2.148100711852069, -13.135966373637231, 0.0013667467574488242, 0.0006118169665667324, 0.007718696519232046]	[114.17913701885757, -11.084949276806789, 64.81066486520045, 0.00658634610324626, 0.002684526658689894, 0.0009131365262938112]	[13.3203634007597, 102.29611039678326, 40.22900157715675, -0.0036089196318943866, -0.0071373528589841655, -0.0012260104489538195]	
511	952.919486	1.189365	True	1.4875534015099883	2.713216943971587	0.18763282763015382	0.23631674485703852	0.026355899803282238	0.07839194512620196	[-0.5852114834338601, 0.003715951034177333, 2.9923181930913505, 0.0009035889053342127, 0.000694495034943945, -0.0017177830373740991]	[1.0386963766843835, -0.040907472117430906, 0.8017024605308049, -0.0016855308990633094, -0.0005174473570230549, -0.00021308251941854733]	[2.26796836690396, 0.06439507699033732, -1.5231082102854219, 0.0007052985971470195, 0.0010295129832969573, 0.00011303939721507397]	[-0.7496289289226391, 0.0169893792161351, -0.13779980883472792, 0.013149437448286809, -0.005093231596910494, 0.006079037842045746]	[0.05876123263368738, 0.4358954932284567, 0.3962597792195128, 0.004849648285537978, 0.00953331566697466, -0.0014139903131022951]	[0.019917624910998043, 0.6073189071700318, 0.07290775004356721, 0.0021261345653604195, 0.0015934619898520768, -0.002607288401151234]	[7.944443382579493, -1.7342983058014116, -15.117382905923987, 0.0012456746800162209, 0.0022365437355159868, 0.008113423149747806]	[108.61324116138236, -30.52661816720083, 63.664062337228955, 0.004918976447846069, 0.000782621481316642, 0.00019181215003399898]	[10.064865630016271, 95.06622151044417, 50.74973024080683, -0.0022512284776051023, -0.00633165456936256, -0.00031563168571943905]	
512	954.928908	2.001640	True	1.4725746318476802	2.709041841403036	0.1882237551306452	0.2344304825104018	0.026252750034287706	0.07697719792660826	[-0.592678073451518, 0.0038945150283163786, 2.990836762379393, 0.0010348086740992943, 0.0006439846346759391, -0.0016544070493400948]	[1.0397288713824073, -0.0367465233465941, 0.8059058803722812, -0.0016342863673057572, -0.00042149488205792194, -0.00022713267080600767]	[2.2681974626223416, 0.0708593130963314, -1.5221410848825392, 0.000725055234668129, 0.001042789705872802, 8.675811251465154e-05]	[-0.743545278263232, 0.015915033183797733, -0.15953395202438883, 0.013082710278876298, -0.0049952126450727545, 0.006606324810147499]	[0.14800076357136607, 0.39490649998807964, 0.44574679923579413, 0.005397055828805301, 0.009659512448312615, -0.0013641373011538918]	[0.025833213051861446, 0.6857326592000652, 0.11967474100469622, 0.0018299318835370186, 0.0010573986045284887, -0.0026508940979840462]	[10.000143430609828, -1.3308700066341719, -17.039217476751702, 0.00034033321338289616, 0.0035274276175960555, 0.00799261725380582]	[102.21231428934945, -49.73318121870969, 61.91436150346777, 0.004414982376670041, 0.0002203354850410582, 0.0008948839299829009]	[6.703297458514048, 86.15978455232883, 60.468336188357846, -0.003160714051513204, -0.0061819849661895205, -0.0005136558747256595]	
513	956.342314	1.406988	True	1.4566103446321703	2.7082558480171404	0.18902594493632757	0.2326911479957993	0.026187749236731332	0.07577832051049314	[-0.6000750528258489, 0.0040638602580452985, 2.989128956743433, 0.0011648048537253295, 0.0005950557458749406, -0.001585988596990438]	[1.0415968726820732, -0.03306442342489528, 0.8105759845107757, -0.0015779459527557578, -0.0003247747988085779, -0.00024083489575619396]	[2.268471549879655, 0.0780631875534698, -1.5206668119224993, 0.0007420625603450271, 0.0010505041878708554, 6.025713327036003e-05]	[-0.7356873777736535, 0.015178335489125566, -0.18299545881626733, 0.012904675469862561, -0.00477411307170306, 0.007088465459639386]	[0.2258206482392896, 0.3400507240253858, 0.48935112162073785, 0.005868939803116457, 0.00968648392231945, -0.001345214087247071]	[0.02878271923601622, 0.7553170863998443, 0.17422068307632566, 0.0015764733364299754, 0.000480995241933866, -0.002650427576001349]	[12.01279857313694, -0.9360020371330973, -18.90863298530901, -0.001118342410984791, 0.005365977071475339, 0.007234945037243265]	[88.74239014811509, -65.38155605986803, 54.90814213603243, 0.003300176269433135, -0.0011412279547614915, 0.00039759920404659494]	[3.27436088819422, 75.54589373374282, 69.15174442002375, -0.0024135351540655395, -0.006763214251376413, 0.00019301062221884922]	
514	960.589864	4.239227	True	1.4397344203830262	2.710686204999105	0.18996078294006646	0.23117194258670717	0.026138800560262226	0.07483151092755728	[-0.6074388507293047, 0.004217212252225621, 2.987242387659596, 0.0012927203373282266, 0.0005484582145064972, -0.0015128812972590212]	[1.044185893183774, -0.03000036388035696, 0.8156539323186522, -0.0015168961787013627, -0.00022813459201937103, -0.0002542492202484969]	[2.268761040336983, 0.08591809245807464, -1.518607454524839, 0.0007564349731898842, 0.0010523713204938093, 3.3887886534877e-05]	[-0.7369029557386844, 0.012742188208979757, -0.1952037864767075, 0.012666696901355114, -0.0045260616318842225, 0.007544761808115923]	[0.2921508146690753, 0.2712553570875222, 0.5270728998881872, 0.006339089466885321, 0.00964324000511187, -0.0013077035261431144]	[0.028755695218439577, 0.8160243207969162, 0.23658069434534978, 0.0013029983331993818, -0.00011200032805384849, -0.0026236763201003804]	[1.5652467362856566, -2.879579364075795, -5.875071106809921, -0.0017532680338199797, 0.005666099868864472, 0.006788590266490765]	[75.23804323192918, -81.0271479886683, 47.9325712529196, 0.0033803233531322224, -0.002031933715888114, 0.0006930220514470931]	[-0.1545756821256079, 64.9320029151568, 77.83515265168965, -0.0026776583956242524, -0.0069762247500677645, 0.0006126144135036405]	
515	963.230401	2.634717	True	1.422011594723087	2.7159377616280236	0.19093643333984414	0.22991832296671033	0.02608057266399717	0.07414868470140673	[-0.6148311217386103, 0.004334626476952956, 2.9852632667882144, 0.001418251817424111, 0.000504151013385135, -0.0014350789046552554]	[1.0473525895429454, -0.027691223230762844, 0.8211068456446687, -0.00145136828803147, -0.00013192663359447169, -0.0002675817391720398]	[2.2690363376869405, 0.0943295757421716, -1.5158897842358394, 0.0007683872870644511, 0.0010487748833939196, 7.59798842137653e-06]	[-0.7413785704219313, 0.008018677036260148, -0.2014312664553062, 0.012428104046958887, -0.00431300239081592, 0.008028061543169493]	[0.34129262376749253, 0.1890450338854927, 0.5641098842349352, 0.006764681308584798, 0.009599852090432202, -0.001330249365157596]	[0.025765475759084135, 0.8667310623504335, 0.30577976389279077, 0.0010925383254084017, -0.0006115708341165515, -0.0026337567066026923]	[-2.172005203504521, -5.486877196464486, 1.0506631010194498, -0.0014422771554418211, 0.004981067503902622, 0.0071877592779590075]	[55.23804323192918, -95.98430262389999, 46.95143256524514, 0.002788024204907683, -0.0017997869348343257, -0.00026840564843340505]	[-3.556167421437889, 53.085004845266255, 85.35934488635924, -0.0016210133369947122, -0.0054454387855458475, 2.272371463389242e-05]	
