frame 24/300	mpc_controller.times[-1]=0.883109s	[1.4181483120553091, 1.4166995749516522, 0.5031611036560419, 0.49999999470612544, 0.003967859846832325, 1.782532454974728e-13, 0.18593089854241124, 0.1649372834867628, 0.1649372834860821]	saved figure 23.png
frame 25/300	mpc_controller.times[-1]=0.717459s	[1.417339553676188, 1.4150502028105818, 0.5049118459706382, 0.49999999060785016, 0.006243148576591815, 4.5263445769272437e-13, 0.26667549655961975, 0.17192804446536164, 0.17192804446370122]	saved figure 24.png
frame 26/300	mpc_controller.times[-1]=0.497172s	[1.4167395249651416, 1.4133309233525253, 0.5072351728239576, 0.4999999847826677, 0.009271365352460807, 9.87973591826119e-13, 0.3644469563281553, 0.17895029426067036, 0.1789502942571833]	saved figure 25.png
frame 27/300	mpc_controller.times[-1]=1.839338s	[1.4163879418291954, 1.4115414217431195, 0.5102131167261034, 0.49999997691505255, 0.013161703278187501, 1.9320586797100248e-12, 0.47763398879525965, 0.18600417470815933, 0.18600417470158911]	saved figure 26.png
frame 28/300	mpc_controller.times[-1]=1.341706s	[1.4163244563337927, 1.4096813817304061, 0.5139278961916918, 0.49999996668575786, 0.01802391826709333, 3.476493398713032e-12, 0.6055312570758834, 0.1930898282819448, 0.19308982827053925]	saved figure 27.png
frame 29/300	mpc_controller.times[-1]=0.686348s	[1.4165885831144083, 1.4077504856375533, 0.5184618949246834, 0.4999999537771282, 0.02396834106615696, 5.858868945551876e-12, 0.747812649252709, 0.2002073980976875, 0.20020739807912105]	saved figure 28.png
frame 30/300	mpc_controller.times[-1]=0.601385s	[1.417219615932627, 1.4057484143561665, 0.5238975966618277, 0.4999999378747266, 0.031105874746184557, 9.364346104101529e-12, 0.9043125067181946, 0.20735702791550573, 0.2073570278868096]	saved figure 29.png
frame 31/300	mpc_controller.times[-1]=0.719932s	[1.4182565489180314, 1.4036748473383895, 0.5303175963702643, 0.4999999186758642, 0.039548048462019286, 1.4322674990463469e-11, 1.0749792707923331, 0.2145388621429337, 0.214538862100446]	saved figure 30.png
frame 32/300	mpc_controller.times[-1]=0.886721s	[1.4197379762279456, 1.4015294625913142, 0.5378045763030613, 0.499999895884404, 0.0494070375737449, 2.1109364256588492e-11, 1.2597887770832312, 0.2217530458378501, 0.22175304577717078]	saved figure 31.png
frame 33/300	mpc_controller.times[-1]=2.374915s	[1.421701995008665, 1.3993119366693698, 0.5464412446000037, 0.49999986921719153, 0.06079569966114302, 3.014074406726408e-11, 1.458743943438562, 0.22899972471146468, 0.2289997246274307]	saved figure 32.png
frame 34/300	mpc_controller.times[-1]=3.891521s	[1.4241739673404799, 1.397021944667638, 0.5562012293030423, 0.4999998384048838, 0.07376473590345799, 4.187009766676297e-11, 1.635950601964662, 0.23627904513129921, 0.23627904501797398]	saved figure 33.png
frame 35/300	mpc_controller.times[-1]=0.504864s	[1.427179073734228, 1.3946591601999854, 0.567057783186978, 0.49999980328088606, 0.08836522696117616, 5.670805491853059e-11, 1.8275422114288271, 0.243591154124733, 0.2435911539756026]	saved figure 34.png
frame 36/300	mpc_controller.times[-1]=1.388611s	[1.4307423627924776, 1.3922232554062002, 0.5789837361094445, 0.49999976370095445, 0.10464865175656944, 7.506290727876674e-11, 2.021628442620823, 0.2509361993816054, 0.2509361991896472]	saved figure 35.png
frame 37/300	mpc_controller.times[-1]=1.026366s	[1.4348887968785025, 1.3897139009449153, 0.5919514451656862, 0.49999971954569716, 0.12266690397769806, 9.733118477850411e-11, 2.218323669472002, 0.25831432925723613, 0.25831432901500145]	saved figure 36.png
frame 38/300	mpc_controller.times[-1]=0.585696s	[1.4396432919668214, 1.387130765986501, 0.6059327391126192, 0.49999967072308565, 0.14247230213037534, 1.238876085052354e-10, 2.4177392142003518, 0.26572569277545666, 0.265725692475166]	saved figure 37.png
frame 39/300	mpc_controller.times[-1]=1.693523s	[1.4450307439667314, 1.384473518206453, 0.6208988585485266, 0.49999961716789354, 0.16411757893455028, 1.5507788803104106e-10, 2.6199801555876716, 0.27317043963163173, 0.27317043926527507]	saved figure 38.png
frame 40/300	mpc_controller.times[-1]=1.279146s	[1.4510760745788958, 1.3817418237766785, 0.6368203996107868, 0.49999955885314296, 0.18765591987263996, 1.9119880678708512e-10, 2.8251625431473655, 0.28064872019577036, 0.2806487197552394]	saved figure 39.png
frame 41/300	mpc_controller.times[-1]=1.014005s	[1.4577942981260175, 1.3789353473600119, 0.6536526881581375, 0.4999994957826825, 0.21311546291146216, 2.3249754899090647e-10, 3.0246178704904643, 0.28816068551552204, 0.28816068499272796]	saved figure 40.png
frame 42/300	mpc_controller.times[-1]=2.733737s	[1.465173165674077, 1.3760537521240337, 0.6713118929804194, 0.4999994278719611, 0.24045487722203474, 2.79308888517793e-10, 3.203391833919064, 0.2957064873184012, 0.29570648670508715]	saved figure 41.png
frame 43/300	mpc_controller.times[-1]=0.482234s	[1.4732008245930213, 1.3730966997181897, 0.6897134718529089, 0.4999993550415841, 0.2696327106701203, 3.3196870252716337e-10, 3.38231413228225, 0.3032862780153656, 0.3032862773031198]	saved figure 42.png
frame 44/300	mpc_controller.times[-1]=0.974084s	[1.4818658605608384, 1.3700638502613587, 0.7087722061842007, 0.49999927724933385, 0.3006073327628187, 3.9076163138584974e-10, 3.553512037313712, 0.310900210704208, 0.3109002098845815]	saved figure 43.png
frame 45/300	mpc_controller.times[-1]=2.651429s	[1.4911573300611805, 1.366954862335687, 0.7284022386517979, 0.4999991944860467, 0.33333687514143684, 4.559203015119806e-10, 3.7170273541243275, 0.3185484391726115, 0.3185484382372244]	saved figure 44.png
frame 46/300	mpc_controller.times[-1]=1.471465s	[1.5010647806374873, 1.3637693929789139, 0.7485171210125457, 0.4999991067799253, 0.3677791658040236, 5.276115794261571e-10, 3.872909443124145, 0.3262311179012993, 0.3262311168419613]	saved figure 45.png
frame 47/300	mpc_controller.times[-1]=0.462206s	[1.511578259551141, 1.3605070976774825, 0.7690298736137071, 0.4999990141962492, 0.403891658059473, 6.059309165529214e-10, 4.021215489121339, 0.3339484020671468, 0.33394840087597594]	saved figure 46.png
frame 48/300	mpc_controller.times[-1]=0.633922s	[1.5226883112880936, 1.35716763035924, 0.7898530582952833, 0.49999891683918024, 0.4416313550402333, 6.908937866256792e-10, 4.162010848560366, 0.3417004475463258, 0.3417004462158702]	saved figure 47.png
frame 49/300	mpc_controller.times[-1]=4.664325s	[1.5343866778503357, 1.3537557422399416, 0.8109002696086035, 0.49999882104821186, 0.4809362688701241, 1.0199020163317862e-05, 4.2934215538316245, 0.3464228768111794, 0.3494874094408036]	saved figure 48.png
frame 50/300	mpc_controller.times[-1]=3.437540s	[1.5466676207272037, 1.3503222741751528, 0.8320874832395171, 0.4999980765201867, 0.5215641507502168, 0.00013275873036701358, 4.394659583506461, 0.32355542986985647, 0.3573094478349038]	saved figure 49.png
frame 51/300	mpc_controller.times[-1]=5.668085s	[1.559527940571247, 1.346915801400931, 0.8533364973427261, 0.49999620474876316, 0.5632874513523316, 0.0004653689621435253, 4.491351621345382, 0.30108769395120194, 0.3651667193946047]	saved figure 50.png
frame 52/300	mpc_controller.times[-1]=1.564801s	[1.5729661260549732, 1.343582557869276, 0.8745736729921954, 0.4999927399891152, 0.605891512160416, 0.001101046101988079, 4.5751315982573955, 0.26984193856294897, 0.37305938282005857]	saved figure 51.png
frame 53/300	mpc_controller.times[-1]=8.729965s	[1.586999908301205, 1.3403807663428382, 0.8957757978824247, 0.49998613775724093, 0.6491739065746426, 0.002156424762263298, 4.660679999459193, 0.22176710599732213, 0.3809875975306255]	saved figure 52.png
frame 54/300	mpc_controller.times[-1]=2.420053s	[1.6016475553445901, 1.3373655853985422, 0.9169210420435938, 0.4999749814190597, 0.6929454683628846, 0.0037420615184600575, 4.734541010415848, 0.16626842829882302, 0.38895152365837904]	saved figure 53.png
frame 55/300	mpc_controller.times[-1]=0.849810s	[1.6169273867766616, 1.3345924114492487, 0.9379884971055721, 0.4999578385239889, 0.7370158290402176, 0.005968992664411171, 4.799939205428086, 0.09901807051414808, 0.3969513220570361]	saved figure 54.png
frame 56/300	mpc_controller.times[-1]=0.564514s	[1.6328580214754678, 1.3321168808643598, 0.9589577889619576, 0.4999332571223853, 0.7811936086013561, 0.008948740035461825, 4.857522263453227, 0.020920567205829296, 0.4049871543050476]	saved figure 55.png
frame 57/300	mpc_controller.times[-1]=0.478348s	[1.6494584004346966, 1.3299948533085681, 0.979809197004473, 0.49989976360376515, 0.8252864425029147, 0.012793280331621734, 4.90722560280022, 0.06932781528078465, 0.41305918270913466]	saved figure 56.png
frame 58/300	mpc_controller.times[-1]=2.695150s	[1.6667545192660453, 1.3282513193450962, 1.0005311061108935, 0.49985668147994594, 0.8692436901360105, 0.01755313645089894, 4.972090319969549, 0.15156488935513404, 0.42116757030717]	saved figure 57.png
frame 59/300	mpc_controller.times[-1]=3.429177s	[1.684773243265209, 1.3269310013003688, 1.0211118945881392, 0.4998033583099992, 0.9129359574948971, 0.023318324657220196, 5.018328980182761, 0.2569026468804607, 0.42931248087298335]	saved figure 58.png
frame 60/300	mpc_controller.times[-1]=3.217494s	[1.703541606846334, 1.3260761692791743, 1.041541259002617, 0.49973916548397557, 0.9562439157242565, 0.030173988596929366, 5.0659273558658295, 0.36579130066703835, 0.43749407891724285]	saved figure 59.png
frame 61/300	mpc_controller.times[-1]=2.095377s	[1.7230867822652285, 1.325726404676627, 1.061810291792654, 0.49966350838889856, 0.999059221889224, 0.03819993288479687, 5.111421810479796, 0.4820478597777046, 0.4457125296944603]	saved figure 60.png
frame 62/300	mpc_controller.times[-1]=5.025994s	[1.743435876157216, 1.3259190555709575, 1.0819115093048308, 0.4995758096354373, 1.0412822778401472, 0.0474715314528783, 5.154963893745962, 0.6054555998953844, 0.45396799920632275]	saved figure 61.png
frame 63/300	mpc_controller.times[-1]=0.746322s	[1.7646163235962264, 1.3266916144790109, 1.1018380448893976, 0.4994754691046458, 1.0828129049982294, 0.05806447383128134, 5.195748046747865, 0.7369050663865352, 0.4622606541990117]	saved figure 62.png
frame 64/300	mpc_controller.times[-1]=0.457645s	[1.7866560002060028, 1.3280817242085416, 1.1215835387019841, 0.4993618667902147, 1.1235503707133414, 0.0700547820273679, 5.234213827882091, 0.8759554982222761, 0.4705906621701535]	saved figure 63.png
frame 65/300	mpc_controller.times[-1]=2.427861s	[1.8095761061944768, 1.3301088028761778, 1.1411494130961948, 0.4992346041771911, 1.1634579611553637, 0.08348213357610781, 5.278971813120771, 1.011618489649197, 0.47895819137236223]	saved figure 64.png
frame 66/300	mpc_controller.times[-1]=3.288009s	[1.8333977215948758, 1.3327987017062857, 1.1605379950641423, 0.49909329344656744, 1.2024721554144877, 0.09839911965574955, 5.317593494406816, 1.1587422812725279, 0.4873634108158999]	saved figure 65.png
frame 67/300	mpc_controller.times[-1]=0.451100s	[1.858142138330626, 1.3361773668845867, 1.1797523276119664, 0.4989375433512737, 1.2405289981025729, 0.1148585648847292, 5.356746542334119, 1.3098609085502866, 0.495806490271723]	saved figure 66.png
frame 68/300	mpc_controller.times[-1]=3.547924s	[1.8837864998674287, 1.3402426396011762, 1.1987966544228437, 0.4987678772606734, 1.27758858279908, 0.1328574094881021, 5.3863803205608, 1.4494070220868058, 0.5042876002774643]	saved figure 67.png
frame 69/300	mpc_controller.times[-1]=3.172123s	[1.910254974974308, 1.3449663559144491, 1.2176787883958649, 0.49858586348002565, 1.313609689585673, 0.152340936165346, 5.400725315607213, 1.578698235127067, 0.5128069121392402]	saved figure 68.png
frame 70/300	mpc_controller.times[-1]=8.674683s	[1.9374767271880913, 1.350321409210335, 1.2364084122000987, 0.49839293944016944, 1.3485575841114492, 0.17325651440221876, 5.41386165391116, 1.7082954137334996, 0.5213645979357042]	saved figure 69.png
frame 71/300	mpc_controller.times[-1]=3.458080s	[1.9653856838981147, 1.35628171420419, 1.254997064770082, 0.4981903966458019, 1.3824037867049075, 0.19555352142072402, 5.420828327812806, 1.8329833303255851, 0.5299608305214292]	saved figure 70.png
frame 72/300	mpc_controller.times[-1]=2.688608s	[1.9939199432630579, 1.3628221707184816, 1.2734580787194063, 0.4979793749378903, 1.4151250581634272, 0.2191832662087552, 5.422139870630413, 1.952948026776801, 0.5385957835331794]	saved figure 71.png
frame 73/300	mpc_controller.times[-1]=0.439770s	[2.0230173605828403, 1.3699175755651254, 1.2918053893502486, 0.4977610335323098, 1.4466979520592373, 0.24409686769600802, 5.416358868156267, 2.067752044071027, 0.5472696313884258]	saved figure 72.png
frame 74/300	mpc_controller.times[-1]=2.367628s	[2.0526156108306943, 1.3775426112516687, 1.3100533604433084, 0.49753655422283005, 1.477098870468293, 0.27024523125753713, 5.404190648972617, 2.177582540146078, 0.5559825492932227]	saved figure 73.png
frame 75/300	mpc_controller.times[-1]=1.612590s	[2.0826522696358776, 1.385671853922551, 1.3282166116876697, 0.4973071404466262, 1.506304082218329, 0.2975790625099888, 5.385599064225131, 2.2824245541423656, 0.5647347132420649]	saved figure 74.png
frame 76/300	mpc_controller.times[-1]=0.449654s	[2.113064845440539, 1.3942797664748374, 1.3463098928382824, 0.4970740182490125, 1.5342897334480354, 0.3260488522731555, 5.3605479761392, 2.3822520335510764, 0.5735263000224851]	saved figure 75.png
frame 77/300	mpc_controller.times[-1]=0.516296s	[2.1437907943955117, 1.403340702407172, 1.3643480151688971, 0.4968384374055383, 1.5610318233394895, 0.35560488325870443, 5.329009543088972, 2.4770468928499816, 0.5823574872171388]	saved figure 76.png
frame 78/300	mpc_controller.times[-1]=0.487823s	[2.1747675490495166, 1.4128289028901506, 1.3823457222332527, 0.49660167122787696, 1.5865062106241208, 0.38619722292272496, 5.290958961453445, 2.5667853600685793, 0.5912284532079819]	saved figure 77.png
frame 79/300	mpc_controller.times[-1]=0.679803s	[2.205932518176194, 1.4227184983653933, 1.4003176134700412, 0.49636501777825603, 1.6106885903353194, 0.4177757260294461, 5.246376983943053, 2.6514472840523, 0.6001393771788622]	saved figure 78.png
frame 80/300	mpc_controller.times[-1]=7.431493s	[2.2372422972791086, 1.433005431303496, 1.4182647631403007, 0.49614186407020583, 1.6334837647215932, 0.4503380566736635, 5.188713020161756, 2.745411864591912, 0.6090904391196533]	saved figure 79.png
frame 81/300	mpc_controller.times[-1]=3.914943s	[2.2685763120740026, 1.4436339004403134, 1.4361470564390815, 0.49596822568320437, 1.654805385155207, 0.4837858727641078, 5.098060143942988, 2.8054372740038565, 0.6180793948570776]	saved figure 80.png
frame 82/300	mpc_controller.times[-1]=4.395482s	[2.299827415471513, 1.4545538416394486, 1.4539204545928404, 0.49588200444944863, 1.6745643865137005, 0.518032975636182, 5.0014136297359695, 2.8689212935600725, 0.6271093233222856]	saved figure 81.png
frame 83/300	mpc_controller.times[-1]=3.562864s	[2.330894163799363, 1.4657210264638194, 1.471552489043908, 0.4959157900451385, 1.6926689689808734, 0.553003085108365, 4.8902248171137215, 2.9255701209916802, 0.6361796596242302]	saved figure 82.png
frame 84/300	mpc_controller.times[-1]=2.677536s	[2.3616849829164597, 1.477096761517238, 1.4890116560618178, 0.49610196974497683, 1.709024024076943, 0.588630993570971, 4.7650579948308875, 2.9769899957855714, 0.6452907422640458]	saved figure 83.png
frame 85/300	mpc_controller.times[-1]=0.775953s	[2.3921089221261216, 1.4886421439453492, 1.5062646107546056, 0.49647310928518174, 1.7235341081950108, 0.6248512017713572, 4.624377697598467, 3.020811541787376, 0.6544427068412336]	saved figure 84.png
frame 86/300	mpc_controller.times[-1]=2.490341s	[2.422075535454938, 1.500318058722546, 1.5232758934823816, 0.49706187973398164, 1.7361035154188964, 0.6615979123540792, 4.4691745161733065, 3.0582066078454013, 0.6636359485355537]	saved figure 85.png
frame 87/300	mpc_controller.times[-1]=0.741291s	[2.451494746189408, 1.5120851650279696, 1.5400076951765462, 0.4979010450252215, 1.7466363219627714, 0.6988050257079444, 4.299623021763138, 3.089216538318867, 0.6728707890369245]	saved figure 86.png
frame 88/300	mpc_controller.times[-1]=0.452098s	[2.480276736549018, 1.5239038787498256, 1.5564196424317007, 0.4990234477482124, 1.7550364336866542, 0.7364061309817943, 4.115972080055461, 3.1138913609325036, 0.6821475629103205]	saved figure 87.png
frame 89/300	mpc_controller.times[-1]=0.440037s	[2.5083318995696113, 1.535734353271459, 1.5724686022120302, 0.5004620009893114, 1.7612076345735834, 0.774334499202239, 3.9185755010981436, 3.132293379549562, 0.6914666170237711]	saved figure 88.png
frame 90/300	mpc_controller.times[-1]=0.447861s	[2.535570884993226, 1.5475364606675872, 1.588108508942324, 0.5022496745973776, 1.765053642270272, 0.8125230787035906, 3.7079337401267494, 3.144498069106008, 0.7008283098748362]	saved figure 89.png
frame 91/300	mpc_controller.times[-1]=0.447605s	[2.561904758391908, 1.5592697708905559, 1.6032902144261634, 0.5044194852037532, 1.7664781689337237, 0.8509044911237089, 3.4847578879304817, 3.1505957024279843, 0.7102330109922064]	saved figure 90.png
frame 92/300	mpc_controller.times[-1]=0.464747s	[2.587245274410841, 1.5708935297593027, 1.6179613741638856, 0.507004485873197, 1.7653849857741624, 0.8894110280728316, 3.250069785530177, 3.150693691339056, 0.7196811003836275]	saved figure 91.png
frame 93/300	mpc_controller.times[-1]=0.688175s	[2.6115052452676353, 1.5823666354884414, 1.6320663762760903, 0.5100377570801232, 1.76167799028786, 0.927974648397675, 3.005361852459363, 3.1449192645491864, 0.7291729680165427]	saved figure 92.png
frame 94/300	mpc_controller.times[-1]=0.814328s	[2.6345989573247164, 1.593647613906132, 1.6455463224483982, 0.5135523986131878, 1.7552612746755143, 0.9665269760604607, 2.7528592539441195, 3.1334226413721686, 0.7387090133322073]	saved figure 93.png
frame 95/300	mpc_controller.times[-1]=0.526561s	[2.6564425614199747, 1.6046945924114182, 1.6583390708150323, 0.5175815226116709, 1.7460391933257933, 1.004999298611526, 2.4959602528724067, 3.116380818108518, 0.748289644790779]	saved figure 94.png
frame 96/300	mpc_controller.times[-1]=0.440164s	[2.6769543424389495, 1.6154652727625383, 1.670379351615633, 0.5221582477745934, 1.7339164267066998, 1.043322566251506, 2.239986681376541, 3.094002079259797, 0.7579152794411343]	saved figure 95.png
frame 97/300	mpc_controller.times[-1]=2.350556s	[2.696072760683349, 1.6259541070647592, 1.681734601503204, 0.527286584089261, 1.7188129635560494, 1.0814918594040142, 2.0334900881622726, 3.084020525206949, 0.7675847042135554]	saved figure 96.png
frame 98/300	mpc_controller.times[-1]=1.238416s	[2.7137361077217026, 1.6361553072713764, 1.6924709592915592, 0.5329705165865681, 1.7006479833192532, 1.119502224221478, 1.849437172692394, 3.0687796306488133, 0.777299473133682]	saved figure 97.png
frame 99/300	mpc_controller.times[-1]=0.651826s	[2.72988209440468, 1.6460628422863934, 1.702653657385571, 0.5392139829526289, 1.679339834963202, 1.157348678040286, 1.717702438604108, 3.0542188068772425, 0.7870592986407876]	saved figure 98.png
frame 100/300	mpc_controller.times[-1]=1.912484s	[2.7445211261089493, 1.6556704858743778, 1.7123191534788718, 0.5460208272625747, 1.6549408272235497, 1.195026309205721, 1.6528321320140047, 3.040404390487832, 0.7968643529129907]	saved figure 99.png
frame 101/300	mpc_controller.times[-1]=2.197076s	[2.757710883806527, 1.6649718163383347, 1.7214851697297986, 0.5533947351407253, 1.6275920620568614, 1.2325302735099828, 1.6477956170089534, 3.027370334492751, 0.8067148106699557]	saved figure 100.png
frame 102/300	mpc_controller.times[-1]=2.616769s	[2.769504379211852, 1.6739602116796308, 1.7301721190782944, 0.5613392971319546, 1.5974307215426435, 1.2698558290672248, 1.7002974829233937, 3.015179274157275, 0.8166108481282904]	saved figure 101.png
frame 103/300	mpc_controller.times[-1]=1.943962s	[2.77994971881326, 1.6826288261812967, 1.7384032210835394, 0.5698580167560037, 1.5645903247816704, 1.3069983153827958, 1.7986910085203414, 3.003871636498258, 0.8265526445616884]	saved figure 102.png
frame 104/300	mpc_controller.times[-1]=1.546129s	[2.7890902684462593, 1.6909705942488729, 1.746204039421184, 0.5789543006673455, 1.5292007678884136, 1.3439531820431425, 1.9308273139340684, 2.993504754641598, 0.8365403780884482]	saved figure 103.png
frame 105/300	mpc_controller.times[-1]=3.811911s	[2.7969785763467074, 1.6989798488914956, 1.7535588627076115, 0.5886301684148622, 1.4913736812330411, 1.3807187899823579, 2.077109851516766, 2.9847906595616776, 0.8465740949091339]	saved figure 104.png
frame 106/300	mpc_controller.times[-1]=4.901192s	[2.803662449681265, 1.7066506354507465, 1.7604556714916666, 0.5988875833018987, 1.451217367437926, 1.417293528750727, 2.2404043431882603, 2.977065655478638, 0.8566540976466371]	saved figure 105.png
frame 107/300	mpc_controller.times[-1]=1.025572s	[2.8091852180269434, 1.7139766921598654, 1.7668860887925, 0.6097284688683852, 1.4088368270872924, 1.4536758110608874, 2.411726509493456, 2.9705898223615024, 0.8667805199646753]	saved figure 106.png
frame 108/300	mpc_controller.times[-1]=1.386077s	[2.8135861839591954, 1.7209514405012665, 1.772845094144844, 0.6211547086517496, 1.3643338088636816, 1.4898640821586255, 2.5871038482881823, 2.965391155214293, 0.8769535399106941]	saved figure 107.png
frame 109/300	mpc_controller.times[-1]=5.267176s	[2.816901062908407, 1.72756797351352, 1.7783307890523485, 0.6331681432535596, 1.3178068287041647, 1.525856824829484, 2.763763591058569, 2.961494158244317, 0.8871733379980195]	saved figure 108.png
frame 110/300	mpc_controller.times[-1]=1.315617s	[2.819162387851992, 1.7338190283772386, 1.7833444599417314, 0.645770598896744, 1.2693514155165804, 1.5616525457540484, 2.9397748517012636, 2.958921042407058, 0.8974400974129865]	saved figure 109.png
frame 111/300	mpc_controller.times[-1]=1.952996s	[2.820400040232774, 1.7396969862569922, 1.7878900092329688, 0.6589638642407686, 1.2190600459568182, 1.5972497960786074, 3.1137304165390662, 2.9576956362671925, 0.9077540009278108]	saved figure 110.png
frame 112/300	mpc_controller.times[-1]=2.520537s	[2.8206417976649405, 1.7451938383200623, 1.7919740634517405, 0.6727497309747226, 1.1670228757407426, 1.6326471481550695, 3.2845947773273934, 2.9578358153087594, 0.9181152362921089]	saved figure 111.png
frame 113/300	mpc_controller.times[-1]=1.299399s	[2.8199129202905153, 1.7503011802991677, 1.7956059369064274, 0.6871299807295902, 1.1133263146742909, 1.667843205559651, 3.452106770900304, 2.9593607604659287, 0.9285239908056019]	saved figure 112.png
