index	sim_time	step_time	success	C01	C12	C23	D01	D12	D23	H01	H12	H23	state_r0	state_r1	state_r2	state_r3	speed_r0	speed_r1	speed_r2	speed_r3	actuation_r0	actuation_r1	actuation_r2	objective	
504	895.888739	5.848269	True	1.153420107747685	2.819708185060647	9.36630126089267	0.14660036700972323	0.7394661565015376	0.32793565379607087	0.012424020854468407	1.0940001828689143	1.04745410170695	[-0.527362543534067, 0.004945875333657897, 2.987441869471155, -0.0007509470008850952, -0.0010120507333588932, 0.00037244277128347796]	[1.2718449801102676, 0.03677617556069158, 0.8853155666460862, -0.00035373959645553773, 0.0010725264036649002, -0.000675257927668265]	[2.7947316256628447, 0.04334514310957647, 0.6995858948022489, -0.0003708625476330313, 0.0010311881365543652, -0.00022228164380743231]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7185962943271946, 0.01037225016401981, -0.01753429838139852, -0.00011023741418066221, 0.0076586200626878815, 0.002570230760401457]	[-0.4247771910613181, 0.564011425969984, 0.23300806681552896, 0.0018151748183932563, 0.0030569458085153043, -0.0002855797758679896]	[0.7680482160497372, 0.3048656762503071, -0.056170552962324025, -0.003939415284529633, 0.0061690029853606575, -0.003154539564879443]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-1.911742102507965, -3.106250440300732, -8.430771628996691, 0.006877327288646245, 0.005985857473717338, -0.0012882665532690783]	[100.32933657639285, -23.238420753930868, 80.06438387762724, 0.0008410276516627056, -0.0016387216144059659, -0.0009229306745203911]	[16.473241006977943, 34.00565219222924, -98.31293148667774, 0.002156670398203839, -0.0006383224530023288, 0.002581445944138589]	7.557226077548256	
505	898.878519	2.978084	True	1.1490516595748033	2.7810509494528572	9.509879171641828	0.1472366791049721	0.744440386598593	0.32462752887125484	0.012484674673077652	1.0883577498081365	1.0494649910507055	[-0.5346212597725911, 0.0050186065540834815, 2.9871241946230023, -0.0007494578428424653, -0.0009326407309357699, 0.00039771134193854223]	[1.2680576100682315, 0.04225238628900151, 0.8880067609648932, -0.00033505884529947354, 0.0011015893846443641, -0.0006783171920944455]	[2.802409915513154, 0.046526308943263185, 0.6985464408062909, -0.00040945410812028666, 0.0010919316526729712, -0.00025289094042919743]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7332104829713724, 0.004774751742703562, -0.04459752723186962, 0.00041333077073225043, 0.008218005182841371, 0.0024953464569183]	[-0.33396990184563785, 0.5305026903927142, 0.3048376223845973, 0.0019212512372839457, 0.0027549140416257404, -0.00032429763609675543]	[0.767678963890885, 0.3318379791896309, -0.14991158187980505, -0.0037713118632407353, 0.005980431565455318, -0.002962435359177071]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-13.873953665845475, -6.4896393955781, -23.77684979772425, 0.006564962400395701, 0.006059676944775046, -0.0013754459694751769]	[105.94955260441648, -41.941553961103935, 88.3961035613541, 0.0007396645051502343, -0.0024264140574484032, -0.0005981410423683574]	[-3.5267589930220566, 29.035271462360438, -100.08361739463618, 0.0020228526020834095, -0.0008943104238368806, 0.0032877663163128337]	8.07182497894011	
506	906.365381	7.476626	True	1.1436464078047284	2.74592789386694	9.654696912814563	0.14811650705998097	0.7487735633667212	0.3214087634235006	0.012574968878701409	1.0821869475548482	1.0519167455190128	[-0.541978524005019, 0.005053386598199905, 2.986622316907797, -0.0007427808054630204, -0.0008478700691169852, 0.00042216416611204035]	[1.265093411512144, 0.04734869888164028, 0.8913522263600661, -0.0003153682432248205, 0.0011275527447529735, -0.0006817013494666671]	[2.809996490521144, 0.04995375354656902, 0.6965635619550151, -0.00044628056152356947, 0.0011506120016260145, -0.00028153398395535046]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7383309781991889, 0.0028567968130734315, -0.05446919176567972, 0.0009266411677217693, 0.00873072607233867, 0.0024078077310271027]	[-0.26026547435128794, 0.4881009705027555, 0.36396959292124603, 0.0020172015874484663, 0.002437097105178352, -0.0003508625673231982]	[0.7498869768223317, 0.3542463038787681, -0.2447401532997331, -0.0035865011225871936, 0.00575645778230977, -0.002761000424464185]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-2.917019762956329, -2.234751623283991, -3.9108554607803043, 0.0063743620233365356, 0.0054726297359835, -0.0015722322449319766]	[85.94955260441651, -51.93229142972402, 73.45466556065553, 0.0006166411691047671, -0.002591216632606446, -0.000401408970472731]	[-23.526758993022057, 23.63283888258997, -100.84589870153451, 0.002187281617210697, -0.0013029289510896919, 0.0034232843486980795]	6.8496009452547675	
507	911.144292	4.766994	True	1.1374531188859371	2.7142066353490897	9.79712952208698	0.14915679095353598	0.7524735499398777	0.3183570432412598	0.012683264663067406	1.0755571358710143	1.0547789234365919	[-0.5493829948680922, 0.005068585941024828, 2.9860190952151995, -0.0007309881465365179, -0.000758170373828314, 0.00044570580554590094]	[1.2627808667978657, 0.051976713179890215, 0.8952198729999111, -0.00029471802876509634, 0.001150298877421101, -0.0006852158391432698]	[2.8173166957098545, 0.053580575587110386, 0.6936296633631442, -0.00048120298166583826, 0.0012068518944434346, -0.00030801161832884403]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7426604712904464, 0.0009121045774882178, -0.06499054957274605, 0.0014357511103795938, 0.009203839099210142, 0.002313675060819664]	[-0.20372396790243005, 0.43690367892783805, 0.40934837223027903, 0.0021131958265780066, 0.0021115377828464735, -0.00035064552650646366]	[0.7146110783478039, 0.37183753888596915, -0.3400483921953292, -0.0033907262423704793, 0.005492376511074842, -0.002529136675679294]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-1.9889516599320105, -2.2534204068835657, -4.605185480350447, 0.006293537347035935, 0.0050138380149393124, -0.0016713770234138552]	[65.94955260441651, -61.75598567975377, 57.367785913459045, 0.0006590333120309244, -0.002634107202439932, 2.8025441890936864e-05]	[-43.52675899302206, 17.96851578315891, -100.90506348249531, 0.0022632653968383994, -0.0017895813867915757, 0.003894980696508076]	6.612430101375573	
508	913.590127	2.434952	True	1.1307413692252568	2.685765559516115	9.933255343617661	0.15035997001665427	0.7555524740644413	0.31554943759530735	0.012812788141176198	1.068543264771692	1.0580183345620606	[-0.556826774312517, 0.0050639530287130636, 2.9853080764308992, -0.0007142073216195374, -0.0006639737564849664, 0.000468195562679986]	[1.260947833164563, 0.05604829120979761, 0.8994720185522009, -0.00027319180416185814, 0.0011696759706598897, -0.000688730405514604]	[2.824196281484006, 0.057357382077661126, 0.6897446561044905, -0.000514057052400113, 0.001260280480889692, -0.00033221849967646856]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7461982773302328, -0.0010580182190230185, -0.07616260825019867, 0.0019235517805054373, 0.009630183247342211, 0.0021978092838011195]	[-0.16440565338456625, 0.37686442555028565, 0.44090936451455465, 0.0021923843056300203, 0.001763342158368737, -0.00035116567673583205]	[0.6619918092283547, 0.38436191998846175, -0.43495044401869426, -0.0031731366598710007, 0.005194195413561446, -0.002306755315576128]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-1.0633189292778185, -2.2703877872957303, -5.297306222467779, 0.005952022846117712, 0.004454818913695793, -0.0020117573413939434]	[45.94955260441651, -71.57816927023826, 41.278029829724304, 0.00043465387567321234, -0.0029221111395311794, 1.624097516871953e-05]	[-63.29494107702685, 12.04771639746308, -99.94530349922884, 0.002516456315032837, -0.002183827596677868, 0.0037273636567873077]	6.606478809045393	
509	915.823648	2.223042	True	1.1237786798157112	2.6604473430091664	10.059206844382276	0.15173070440625458	0.7580376184943529	0.31305406270961483	0.012967304771980537	1.0612359792627892	1.0615843816772148	[-0.5643019706424578, 0.005039256650314569, 2.984482801286268, -0.0006925532180378658, -0.0005657062891238033, 0.0004894798160683809]	[1.2594215483114946, 0.05947484243270643, 0.903970344549301, -0.0002509003782509738, 0.0011854523245298225, -0.0006921142847665858]	[2.8304764353756977, 0.06122573069505986, 0.6849511236776391, -0.0005444692202886765, 0.0013107351606395335, -0.00035447607807067666]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7489457522426746, -0.0030515553643598757, -0.0879845397609329, 0.002409702743685401, 0.01001813541543299, 0.0020727788066760627]	[-0.1423710145360441, 0.3079370742102001, 0.45858822446800895, 0.002266194551139951, 0.0013914405295690371, -0.0003247620261889195]	[0.5949663868420482, 0.39025138031184353, -0.521796363718396, -0.002902617360451893, 0.0048976178918625195, -0.002139292418103882]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.14246401002640785, -2.284849300433309, -5.985106252768123, 0.005937660021368655, 0.004043075971796427, -0.0021499614080974123]	[25.94955260441651, -81.39826326029838, 25.18601933469518, 0.0003958382221059029, -0.003233969760057882, 0.00044611655220623374]	[-79.62132343213342, 4.360044245311364, -90.21000923329653, 0.003270222091339946, -0.002012694555466844, 0.002835022304091499]	6.432147384231223	
510	920.221444	4.387360	True	1.116825001125297	2.6379854363767374	10.171798409872853	0.15327291246133654	0.759988275669336	0.31091706376742895	0.013150618429566184	1.0537535622567045	1.0653935749053227	[-0.5718017294046767, 0.004994754004888798, 2.983537736689241, -0.0006661622161867831, -0.0004637434000837913, 0.0005094359716157288]	[1.2580286634370423, 0.06216768151298365, 0.9085756775114222, -0.00022791618606778368, 0.0011974569211199797, -0.0006951936094069277]	[2.836038775596149, 0.06511273191686841, 0.6793747879034939, -0.0005720985862132842, 0.0013580649269958201, -0.0003750302851371419]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7511083608114185, -0.004973484355785245, -0.10027060037126993, 0.0028702315840900498, 0.010369431380708631, 0.0019322084872964017]	[-0.137674204321443, 0.2301467396480722, 0.46227723902003015, 0.0023308503855051883, 0.0010090474978449106, -0.00029050107073925395]	[0.5186614784800563, 0.3881749163934432, -0.5916038180220006, -0.002616871613711169, 0.004569206600650822, -0.001966132997960136]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.5393072525423032, -2.190149883182756, -6.456415394333402, 0.005552272734476865, 0.003671048595055258, -0.0023893032528890775]	[5.957065526983616, -91.13426410519554, 9.042327048639613, 0.0002988694870860911, -0.0033420707662721017, 0.0005697103699683761]	[-90.00428409606371, -4.812857998482356, -70.21000923329655, 0.0034246937283600475, -0.0023827534814366332, 0.0029142450311011193]	6.198921803629909	
511	920.617072	0.385129	True	1.1101320997948203	2.618053311976589	10.268349313059927	0.15498959813872762	0.7614838747760557	0.30917079927128516	0.013366599007569096	1.046227763309414	1.0693453460989786	[-0.5793202172596487, 0.004931183259559257, 2.98246826301499, -0.0006352562053628526, -0.00035847845611749985, 0.0005279226704564648]	[1.2565952453569706, 0.06403802016802139, 0.9131479908652954, -0.00020433394626948642, 0.0012056004854927459, -0.0006978780134707908]	[2.8407904878806427, 0.06893865777419494, 0.6731866886165173, -0.0005968231236807059, 0.0014019732867851104, -0.000393823573621696]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7526840597893589, -0.006823432832045907, -0.11302285654979548, 0.003312043750721811, 0.010678739079207019, 0.0017787237991643099]	[-0.15037610768964627, 0.14344536149948367, 0.45191324755138257, 0.0023856932605155197, 0.000619293890492891, -0.0002459932760384743]	[0.43304449358284547, 0.37808930665227847, -0.6442958866656894, -0.002322016081383468, 0.004213303814680453, -0.0017872568089565273]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.2210419519947524, -2.0954356132540344, -6.927691482013439, 0.005290013372744763, 0.0032248685952543767, -0.0025856415572554576]	[-14.035417741420229, -100.87025263907191, -7.10136905820838, 0.0001935781877982084, -0.003408619160423803, 0.0007309031532427334]	[-100.38723840032903, -13.98576224464268, -50.21000923329655, 0.003487284134865926, -0.0026891235230526367, 0.002993392232437665]	6.59311995564514	
512	920.979443	0.350453	True	1.1039475158804497	2.6003423938504384	10.346222305329066	0.1568854325685023	0.7626059131051545	0.3078472149421627	0.013619745330563312	1.038790032948444	1.0733391558082124	[-0.5868515826408446, 0.00484928956404955, 2.9812697348771833, -0.0006000263190575404, -0.0002503347050862014, 0.0005448114166504487]	[1.2549467456485417, 0.06499660005164296, 0.9175466226239157, -0.00018025228733021672, 0.001209812171336945, -0.0007000649678421079]	[2.8446384590654983, 0.07262336830706514, 0.6665586492382074, -0.0006185534362701803, 0.00144218753845444, -0.00041079818596474076]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7536707694866641, -0.008601038108917675, -0.12624341289065813, 0.003734392704152681, 0.010945409725001666, 0.0016122681181415122]	[-0.18053782713154015, 0.04778460862603583, 0.42743280763274116, 0.0024305976392092503, 0.0002227332480874132, -0.00019119371395623553]	[0.3380827198812468, 0.3599510962150339, -0.6797953021356226, -0.002018454264535212, 0.003830323864594756, -0.0016026387854381548]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.9027766514472018, -2.0007213433253126, -7.398967569693476, 0.00502775401101266, 0.002778688595453495, -0.0027819798616218376]	[-34.02790100982408, -110.60624117294827, -23.245065165056374, 8.828688851032573e-05, -0.0034751675545755044, 0.0008920959365170905]	[-110.77019270459434, -23.158666490803007, -30.21000923329656, 0.0035498745413718043, -0.00299549356466864, 0.003072539433774211]	7.289009791134106	
513	923.690401	2.700863	True	1.098485307427017	2.5846036814361746	10.402886818418413	0.15895687628619312	0.7634300685518591	0.30697779929695684	0.013913168979902253	1.0315736138421858	1.0772743516356647	[-0.5943900129308517, 0.004749844394031215, 2.9799375329743314, -0.0005606672988472342, -0.00013966437469652872, 0.0005600034457600135]	[1.2529225340971224, 0.06498228563144745, 0.9216363468734676, -0.00015573633912384423, 0.0012100100934504176, -0.0007016771560183505]	[2.847489284192934, 0.07608630553560121, 0.6596632758371013, -0.0006371877863514848, 0.0014784767783622096, -0.000425873279948106]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7540779034622531, -0.010302031832667577, -0.1399239501376063, 0.004137317485886023, 0.011184294854822481, 0.0014388619901950213]	[-0.22531812443401647, -0.05115799406285555, 0.38999324104785343, 0.0024723998790345757, -0.00018339540310570554, -0.0001311916180433132]	[0.23374544324907812, 0.3337166491084762, -0.6980244481000023, -0.0017033174704107268, 0.0034282156695469254, -0.0014076763914392884]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[2.571311757925777, -1.9015313359799992, -7.858272316753957, 0.004777624111239182, 0.0025790554183762904, -0.0028812920264708617]	[-50.68829049754095, -113.7749866218224, -37.98771319996759, 9.394075104980897e-05, -0.0035948476400530774, 0.0009713185525531858]	[-121.15071948347882, -32.331507482873555, -10.21000923329656, 0.00366495664099241, -0.003182222145307044, 0.003224764310849922]	7.859000064950267	
514	925.980333	2.279672	True	1.0938528469560185	2.570771331966393	10.435983553725256	0.16117376783390636	0.7640036263485012	0.30659360331698005	0.014244336375165997	1.0247171092999252	1.081049983710482	[-0.6019298027506618, 0.004633666818132464, 2.978467126716664, -0.0005173094538751986, -2.6844020360366485e-05, 0.0005733261437609198]	[1.25041746011113, 0.06402857270382636, 0.9253095553327708, -0.00013111520171163514, 0.001206377228575276, -0.0007030215479627398]	[2.8492492745547056, 0.07924648815602134, 0.6526739558995764, -0.0006527245319143133, 0.0015106181233392334, -0.0004391339332323965]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7539170413121199, -0.01192178944198479, -0.15405413637268736, 0.0045336826648610315, 0.011375653572918105, 0.0012376983721952694]	[-0.2764799197900433, -0.14012211759978074, 0.34398104436109, 0.0024515218650716653, -0.000543310587437114, -0.00013779410622064158]	[0.12000210815432155, 0.29934232901606594, -0.6989053578337101, -0.0013994579893223849, 0.0030006476152933726, -0.0012401821447795018]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[3.2242010383768474, -1.7974848532293994, -8.303339475480401, 0.00474396504092467, 0.002071855074249135, -0.0033123026346198203]	[-57.83368484420002, -101.71514080314999, -47.630114376130635, -0.0008505873853276598, -0.002832830426462326, -9.622547899154144e-05]	[-131.5285113505658, -41.50401367276284, 9.78999076670344, 0.0034218691772558707, -0.0034783707056074043, 0.0027725872699810757]	7.853838722387822	
515	928.020371	2.029307	True	1.090068605148386	2.5587947844612455	10.444426593859374	0.16348515143634554	0.7643700123262812	0.3067043213527423	0.0146059412619895	1.0183468014383978	1.0845735087728021	[-0.6094653607545057, 0.004501623536917574, 2.976854080351486, -0.000470144174576008, 8.776268660427986e-05, 0.0005846432412445719]	[1.2473757788730446, 0.06224618869040072, 0.9284854516128683, -0.00010669117741827217, 0.0011990709073523905, -0.0007043659552597334]	[2.8498727016836454, 0.08203582503019145, 0.645764774183683, -0.0006651303616580863, 0.0015383371140414155, -0.0004506392428155865]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7531990055297476, -0.01345615979405156, -0.16862432302886735, 0.0048983952670198, 0.011541821561172878, 0.0010368969693122386]	[-0.3324017460832985, -0.21692760132092212, 0.2903839109533795, 0.00243298243555749, -0.0009180121624576319, -0.00013125458974219058]	[0.006475713142264861, 0.2594549382358431, -0.682359734798776, -0.0010776553246725205, 0.0025436397584257153, -0.0010570895872561987]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[3.862363213155055, -1.6891545483459718, -8.735006659868692, 0.004319573066109331, 0.0019292505778556943, -0.003292438407777213]	[-63.09191332367918, -87.21695126799133, -56.09481811810186, -0.0007529407520500339, -0.0030567957028113575, 0.00011404913491032742]	[-130.82129672740254, -47.61320700022229, 29.789965337016824, 0.0036534927227699766, -0.003846553117770644, 0.003009890103738789]	7.758909463130729	
516	929.651684	1.621274	True	1.0871255346774886	2.5483855781534785	10.429528991424403	0.16583532939453416	0.7646083139316883	0.3072765343447784	0.014989246232271852	1.012553919016697	1.0877717604976196	[-0.6169912508642831, 0.004354637264921895, 2.9750940909960764, -0.0004189747722298217, 0.0002035007617950769, 0.0005934383470439402]	[1.2437580712948562, 0.059765663387847084, 0.9310937713398528, -8.220013787189197e-05, 0.001187798243136439, -0.0007060258697198775]	[2.8494129313537044, 0.08441609803061029, 0.6391066415287693, -0.0006740916192096707, 0.0015609511458370177, -0.0004608457483703254]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7519436784335729, -0.014898868157814082, -0.1836165419616289, 0.005334273648194238, 0.01160215684606295, 0.0007322002051799765]	[-0.39144659892865624, -0.27979368961516293, 0.23032468924058333, 0.002465032821197961, -0.001336512882755559, -0.00020099019710388653]	[-0.09664273392233665, 0.2174116498344111, -0.6490643395808812, -0.0007109408996910965, 0.00197955649394634, -0.0009811241602898084]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[4.475444385147097, -1.5741314612982942, -9.143777875408057, 0.005548062592582504, 0.000504621452154273, -0.004937074403455322]	[-66.45167320123338, -70.75205343368967, -63.2318621757539, 0.00011462168359237116, -0.0037520247606500023, -0.001104142929985014]	[-118.41578645525587, -49.837767936597885, 48.923147348381235, 0.004322251008150917, -0.005463405907359006, 0.0012867862513564155]	7.378224877214832	
517	930.318939	0.656859	True	1.08500604830397	2.5391413428611305	10.393916735906203	0.16816680985533292	0.7648149518181604	0.3082548008316114	0.015384638369300258	1.007410764425076	1.090581904292766	[-0.6245021288991147, 0.004193673081052098, 2.973182929130327, -0.00036360747922394005, 0.00031972739347010124, 0.0005991641789137509]	[1.239533073095284, 0.05672681736509056, 0.9330697124414367, -5.744112605282336e-05, 0.0011723595863592838, -0.0007083124006016387]	[2.847974515940931, 0.08636580485877186, 0.6328673462898128, -0.0006793844428899196, 0.00157787373161251, -0.00047024417366054377]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7501493638790945, -0.016249396128053623, -0.19903252004732666, 0.005737801540503624, 0.011639838525518094, 0.00042184289534846943]	[-0.45362544899995283, -0.3286447712162867, 0.16377421668364237, 0.0024867061147103957, -0.0017511030598412315, -0.00025657011990297553]	[-0.18931670653802532, 0.17320075627786624, -0.5989435564176275, -0.0003442735863380801, 0.0014053908783874, -0.0008962052704610161]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[5.088302100978157, -1.459053871694664, -9.55234450460523, 0.005128979934478692, 0.0004171350552935678, -0.005006116386518521]	[-69.81141196302806, -54.28713905471877, -70.36889403154981, 5.828111393574661e-06, -0.0036923555351811204, -0.0008732655721573935]	[-106.0102489286327, -52.06232065536093, 68.05632804280862, 0.004278720876776741, -0.005537416068381988, 0.0014244109345702793]	7.5555502958203	
518	933.215822	2.885548	True	1.0836581115348127	2.530750617150266	10.340354479890076	0.17042120464437988	0.7650705454728868	0.3095835131915759	0.015781327837327924	1.0029885257879492	1.0929403044454267	[-0.6319939433849061, 0.00402000186085093, 2.9711175438624906, -0.0003043465087159579, 0.0004362315427860217, 0.0006020113490437872]	[1.2346954013052187, 0.05328561573387723, 0.934369603562406, -3.257341021720708e-05, 0.0011527639255175836, -0.0007110032098851383]	[2.8456625151042796, 0.08786336974460775, 0.6272153715462812, -0.0006809973389389263, 0.0015889944175627405, -0.00047880567971864596]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7480762623811495, -0.017447629566937434, -0.21463378764945187, 0.006112974643726862, 0.011657897967208317, 0.00015518566519630322]	[-0.513757293810631, -0.3603225234536564, 0.09499693290672716, 0.002486841285140588, -0.0021678189280304985, -0.0002817844212557461]	[-0.2714825551537335, 0.1268204520226561, -0.5319285285009664, 2.4715673075027106e-05, 0.0008192056999174681, -0.0008145204697621795]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[5.400278368826389, -1.2755761261401877, -9.685093260421159, 0.004785655385192452, 0.00038054363628558944, -0.00428671848747047]	[-67.21077161473724, -34.2871390547188, -72.57923221779814, -0.0002799507743922022, -0.0037393042081064302, -0.00038458705620340297]	[-93.57369255133361, -54.27543525015471, 87.18136043198786, 0.00428182941015584, -0.00565543611154352, 0.0013668342967846326]	7.454289080575174	
519	933.615213	0.388397	True	1.0829959952851398	2.5229900080326773	10.271664096554899	0.17253989214842086	0.7654398865253031	0.31120692201074346	0.01616736369725933	0.9993574527227057	1.0947826256424513	[-0.6394639407271062, 0.0038351985858931822, 2.9688960715629293, -0.00024150677352071634, 0.0005528302632602349, 0.0006021632780706297]	[1.2292656769992323, 0.04961428014529539, 0.9349710354274052, -7.757127937848426e-06, 0.0011290455295033816, -0.000713885527326161]	[2.842582490267294, 0.08888713957361961, 0.6223199006570177, -0.0006789390634706024, 0.0015942302192375414, -0.00048651085674433065]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.74572349585867, -0.018492744583787236, -0.23042108780155923, 0.006453640206484866, 0.01165892022595584, -0.00011862833522021689]	[-0.5718349645146684, -0.37473380949024004, 0.023982791166290734, 0.0024764450954839774, -0.00257555304521252, -0.00029478209955770024]	[-0.34310341843329467, 0.07825895266685731, -0.447942991439362, 0.00038960737385184665, 0.00022844121979582717, -0.0007257353286520791]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[5.7121378285195386, -1.0920738555994722, -9.81773489629904, 0.004355066374553239, 0.0003870377588139501, -0.0043823105012797065]	[-64.61012115000749, -14.287139054718828, -74.7895632480296, -0.00038845183952181963, -0.003618731404661128, -0.00018778335631935078]	[-81.13712558024699, -56.4885451090515, 106.30638739067433, 0.004191121957328776, -0.005667869766571273, 0.001474473476610859]	7.78202184444008	
520	935.378551	1.753269	True	1.0829377148926098	2.515567416249757	10.191147841500122	0.1744653825513184	0.7659942726501576	0.3130599537530681	0.01653040645526044	0.9965651184935654	1.0960628481873502	[-0.6469094437147491, 0.0036408624118638676, 2.966516718026226, -0.00017542295957134608, 0.000669889327893461, 0.00060000041143113]	[1.2232646127495779, 0.0458859665771809, 0.9348515115576453, 1.6825689793753423e-05, 0.0011015626991269791, -0.0007165384909070805]	[2.838865352489149, 0.0894321806421644, 0.6183217859852391, -0.0006734677328365973, 0.0015940491242674942, -0.0004936395774103012]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7431070699380903, -0.01938070515805702, -0.24637964312628666, 0.0067619635747750645, 0.011750120747431533, -0.0003091983109545904]	[-0.6278499024958722, -0.3717849864413317, -0.04927724895489405, 0.002440069634155214, -0.002920579736369692, -0.0002357407319933538]	[-0.39913415593560936, 0.030883900033162184, -0.3527192331750757, 0.0007070267944686707, -0.00026405019562978163, -0.0007000119607164043]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[6.004494649542597, -0.904870599907267, -9.932457264395424, 0.0039696459477200075, 0.0021068729272907204, -0.0030341505427113535]	[-62.00789517681821, 5.712860945281172, -76.99868041249773, -0.0007431529653971784, -0.002650627897835805, 0.000963231686941318]	[-62.9512621951327, -54.825738051868, 118.7662115410405, 0.0034168110341334674, -0.004051710329452075, 0.0004614756985903202]	7.798491458003438	
521	938.738924	3.350641	True	1.0834040106785454	2.508094781447502	10.102652678096408	0.1761410175415845	0.766813481508975	0.3150655456486637	0.016857726888310103	0.9946260694666826	1.0967619314934312	[-0.6543280488273857, 0.0034386464862606173, 2.9639779435314044, -0.00010623417958376992, 0.0007875492570113695, 0.0005959331872167691]	[1.2167130281944438, 0.042274768091231284, 0.9339884628217168, 4.096466999071608e-05, 0.0010706182302974532, -0.0007187767505924717]	[2.834675352346382, 0.08951733283889218, 0.6153193282170006, -0.0006649715491355916, 0.0015888632540975102, -0.0005002609936004085]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7402653873942678, -0.020104136890141004, -0.26247391335348236, 0.0070748875249222855, 0.011779057358517135, -0.0005010664360471336]	[-0.6817919784918552, -0.35138190220398496, -0.12479090104391287, 0.0023875711786397326, -0.003267806484572893, -0.00021171292369667418]	[-0.4379397932139794, -0.01390734868166852, -0.24901635998803828, 0.0009943151547877668, -0.0007724779428390216, -0.000624908164178527]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[6.251698343683842, -0.7101646106047066, -10.005513328268146, 0.00418382700012042, 0.0013882306356361213, -0.0030415356320434754]	[-59.40232819160016, 25.71286094528117, -79.2050144665295, -0.0009395118627641868, -0.0027317052821368036, 0.00040010642391490774]	[-42.9512621951327, -51.567668755866144, 128.00199027799067, 0.0029303669585975644, -0.004278064046372341, 0.0012480348657175676]	8.048497733280723	
522	940.524976	1.775732	True	1.0842957897860868	2.50022577984557	10.009930653762577	0.17752333325047517	0.7679535535217992	0.3171487292107655	0.01713835719330229	0.9934998146870333	1.0969077082036254	[-0.6617177982394116, 0.0032302856505689393, 2.9612786177368604, -3.405064847952636e-05, 0.0009053941132065044, 0.0005899507088629548]	[1.2096568935587995, 0.03894739306049482, 0.932386318033499, 6.455317365475513e-05, 0.0010363042073866778, -0.0007207767097760646]	[2.8301849744997463, 0.08920181774175144, 0.6133186418461464, -0.0006536523329118362, 0.0015785901444498127, -0.0005059886717408589]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7372492426642677, -0.02065412641319738, -0.2786570591844158, 0.007361239631402673, 0.011787055788193349, -0.0006939107095761156]	[-0.7286449737324888, -0.3150933379642112, -0.19714342679320904, 0.002329919508128577, -0.003594399446624305, -0.00018789763735482446]	[-0.4594812972158615, -0.04941458330679905, -0.15251232507801132, 0.0012712619066652853, -0.001281502081704518, -0.0005219048202875098]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[6.43968036568407, -0.5062372142716923, -10.024122550589372, 0.003907399513447646, 0.0013345737792558215, -0.0030436890979872394]	[-51.046540353831574, 43.80506795049533, -75.18673938481132, -0.0009608244396828696, -0.0024563289451397735, 0.0003950315589014625]	[-22.97583359718857, -40.6412270022198, 119.20477650546222, 0.002768949275032869, -0.004270540658743547, 0.0016881945854831633]	7.123362742540914	
